arena_r,interac_r,pi1,pi2,q1,q2,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m,sdm,k0,k1,k2,sdk0,sdk1,sdk2
20,7,0.3,0.3,7,8,0.5,0.1645681913,0.3641459635,0.4712858452,0.071479338,0.1199560678,0.1239341946,-0.2570060818,0.3495671775,0.2827860535,0.129137521,1.0570104141,0.257414932,0.235700315,0.7466975935,0.1859650411,0.1749721183
20,7,0.3,0.3,7,8,0.55,0.1628016329,0.3576092644,0.4795891027,0.0713958067,0.1242107407,0.1285715219,-0.235629426,0.3632726729,0.2930669833,0.135790736,1.0643883029,0.2686506945,0.2480332594,0.7470303816,0.1941030863,0.1846831809
20,7,0.3,0.3,7,8,0.6,0.1625080397,0.353617429,0.4838745314,0.0716678735,0.1304632034,0.1349122494,-0.2233603266,0.3826947368,0.3028462884,0.1417816847,1.0697181705,0.2838586782,0.2621311166,0.7498147758,0.2040368256,0.1939585801
20,7,0.3,0.3,7,8,0.65,0.160682496,0.3510902274,0.4882272765,0.0721734073,0.1376391013,0.1428255023,-0.2139531784,0.4055200415,0.3158597851,0.1476239094,1.0854843622,0.3012070792,0.2800271953,0.7573895211,0.2137738366,0.2039328476
20,7,0.3,0.3,7,8,0.7,0.1604080647,0.3414149796,0.4981769558,0.0721705631,0.1415747303,0.1469515955,-0.1846530034,0.4178846246,0.3266073482,0.1538707347,1.0860738149,0.3151804112,0.294313192,0.7588467669,0.222136613,0.2132521566
20,7,0.3,0.3,7,8,0.75,0.1611245522,0.3317930517,0.5070823961,0.0726811605,0.1496907649,0.1558623804,-0.1565037074,0.4435742253,0.3428555361,0.1617561903,1.0905047072,0.3406124659,0.3185094227,0.7614262221,0.2342006742,0.2254044382
20,7,0.3,0.3,7,8,0.8,0.1620473215,0.3173045072,0.5206481713,0.0733765347,0.1595403094,0.1660512232,-0.1139608431,0.4739930976,0.3638257936,0.1727388273,1.0949270682,0.3745732218,0.3489237535,0.768114295,0.2506734844,0.2418342335
20,7,0.3,0.3,7,8,0.85,0.163888028,0.2959178539,0.5401941181,0.0737543639,0.167900734,0.1752992263,-0.0516415896,0.5004537768,0.3886870782,0.1846202241,1.091697209,0.4145756815,0.3852776012,0.7699256246,0.2685385636,0.2594428263
20,7,0.3,0.3,7,8,0.9,0.1690315754,0.2732765142,0.5576919104,0.0758021356,0.1806970993,0.1880513036,0.0111388819,0.5389866427,0.4175553612,0.196164662,1.101179905,0.4711920036,0.4291309901,0.7860772711,0.2876811842,0.2759621551
20,7,0.3,0.3,7,8,0.95,0.173341498,0.2190610681,0.607597434,0.0769858819,0.1966243531,0.2078925571,0.1694752978,0.5914145004,0.489247938,0.2124951487,1.104549196,0.5916962426,0.5351131992,0.7988255405,0.3111159007,0.3011294668
20,7,0.3,0.3,7,10,0.0,0.1641114721,0.3435411147,0.4923474131,0.0675874709,0.0867523569,0.0913949702,-0.1947348163,0.2471412913,0.2638462884,0.1113303474,0.8363563383,0.2026032539,0.1793878371,0.6465718465,0.1498591355,0.1339876425
20,7,0.3,0.3,7,10,0.05,0.1610112472,0.3408769474,0.4981118054,0.0675714855,0.0890610404,0.0940628022,-0.1836420895,0.2549565345,0.2722646838,0.1151485242,0.8387004531,0.2080012616,0.1850851611,0.6447347126,0.1541377421,0.1381398108
20,7,0.3,0.3,7,10,0.1,0.1589984171,0.3352426893,0.5057588936,0.0675969413,0.0916530477,0.0969459156,-0.164726485,0.2635498543,0.2828417896,0.119522909,0.8432331661,0.2155484383,0.1925696354,0.6424725157,0.1584419875,0.1431471216
20,7,0.3,0.3,7,10,0.15,0.1564622178,0.3332001999,0.5103375823,0.0673381898,0.0938320488,0.0994915113,-0.1560628176,0.2710231339,0.2901494626,0.122559832,0.844019337,0.221261756,0.199209013,0.6407820896,0.1623717103,0.1475933079
20,7,0.3,0.3,7,10,0.2,0.1540043323,0.3259855036,0.5200101641,0.0673639094,0.0959852613,0.1025957579,-0.1319608431,0.2788922702,0.3028567858,0.1278217592,0.8510182283,0.2292618591,0.2092562201,0.6403513764,0.1673169148,0.1554287827
20,7,0.3,0.3,7,10,0.25,0.1516725819,0.3226381738,0.5256892444,0.067228195,0.0987838598,0.1055018355,-0.1195871032,0.2879273472,0.3114063984,0.1319379481,0.8561052472,0.2372702459,0.2178139267,0.6399658684,0.1731615408,0.1620156945
20,7,0.3,0.3,7,10,0.3,0.149765392,0.3150050821,0.535229526,0.0672579209,0.101613778,0.1086831557,-0.0947806382,0.2972221197,0.3245991002,0.1370177982,0.8626835171,0.2489661315,0.2308764442,0.6415292184,0.1798889752,0.1700118777
20,7,0.3,0.3,7,10,0.35,0.1482062818,0.3105037074,0.5412900108,0.0672902279,0.104083634,0.1114154632,-0.079717404,0.3052616647,0.3337833042,0.1405305245,0.8686606981,0.2582630533,0.2409983983,0.6431781115,0.1852686165,0.1763982921
20,7,0.3,0.3,7,10,0.4,0.1458303757,0.3014618012,0.552707823,0.0670677049,0.106811435,0.115060337,-0.0502157794,0.314916791,0.3496103474,0.1464587761,0.8755013383,0.2732283834,0.2587086026,0.6435040638,0.1925237482,0.1865074321
20,7,0.3,0.3,7,10,0.45,0.1446688328,0.2931248854,0.5622062818,0.0670882852,0.1081665967,0.1170898052,-0.0240434891,0.3198882107,0.361776056,0.1512025935,0.8809916324,0.2848770744,0.2722050478,0.6447854623,0.1990735868,0.1947622768
20,7,0.3,0.3,7,10,0.5,0.1418620345,0.2844022328,0.5737357327,0.0670178517,0.1114130506,0.1205087443,0.0049312672,0.330244598,0.3784356411,0.1562700214,0.8926010805,0.3028368622,0.2922550554,0.6490240495,0.2079883473,0.2050143515
20,7,0.3,0.3,7,10,0.55,0.141508123,0.2750808964,0.5834109806,0.066929794,0.1149749751,0.1248337152,0.0332491877,0.3422084804,0.3933859035,0.1615469156,0.8931803374,0.322917842,0.312305518,0.6489722454,0.21828062,0.2153002034
20,7,0.3,0.3,7,10,0.6,0.1401294676,0.2625578605,0.5973126718,0.0672101145,0.1173656103,0.1277086927,0.0721969508,0.3500603527,0.4117168208,0.1683540422,0.9044782821,0.3462216113,0.3356833884,0.6524162067,0.2295275796,0.2280542057
20,7,0.3,0.3,7,10,0.65,0.1392431892,0.2480433225,0.6127134883,0.0672634984,0.1204785828,0.1316446176,0.1166268433,0.3606004618,0.434436141,0.1735759519,0.9102138141,0.3783364476,0.3673124155,0.6538423938,0.2396896001,0.2383852619
20,7,0.3,0.3,7,10,0.7,0.1383685745,0.2351595434,0.626471882,0.06725072,0.1228231044,0.134374684,0.1561527951,0.3682898833,0.4539512622,0.1784037952,0.9152140597,0.4065534569,0.3940834002,0.6547634288,0.2498743075,0.2488097171
20,7,0.3,0.3,7,10,0.75,0.1356985754,0.2159076897,0.6483937349,0.0670249376,0.1249527509,0.1374778661,0.2165783554,0.3760251936,0.4849787553,0.184680749,0.927981808,0.4483352019,0.4371287299,0.6579572663,0.2640897444,0.2636450489
20,7,0.3,0.3,7,10,0.8,0.1372146963,0.1966854953,0.6660998084,0.0675922429,0.1250871681,0.1384552776,0.2727288178,0.3771643763,0.5100887278,0.1874348465,0.92503011,0.4920042053,0.4732959197,0.6608153835,0.2715080227,0.2708522828
20,7,0.3,0.3,7,10,0.85,0.1373218362,0.1684237274,0.6942544364,0.068040694,0.1244462455,0.1397251251,0.3574069816,0.3771358745,0.5506508373,0.1905690089,0.9305421935,0.559815435,0.5336747072,0.6632731573,0.2795790951,0.2798937956
20,7,0.3,0.3,7,10,0.9,0.1389014413,0.1371483796,0.7239501791,0.0690618196,0.1221052957,0.1389945606,0.44965342,0.3713187488,0.5929485129,0.1923843774,0.9337927484,0.6376710108,0.5977360613,0.6694497351,0.2848174216,0.286518106
20,7,0.3,0.3,7,10,0.95,0.141761393,0.0871583771,0.7710802299,0.0699026356,0.1086943374,0.1284734314,0.5967634758,0.3326112817,0.6611612097,0.1798842869,0.929418201,0.7673104978,0.7015740844,0.6722128588,0.2620483704,0.2737577505
