pi1,pi2
0.01,
0.02,
0.021,
0.022,
0.023,
0.024,0.0002771110920551894
0.025,0.001733715244571261
0.026,0.0031932116035536806
0.027,0.004655491868919958
0.028,0.006120453892118725
0.029,0.007588001211523466
0.03,0.009058042645451823
0.04,0.023878654423751103
0.05,0.038876090447932735
0.06,0.0540076538444673
0.07,0.0692445429897641
0.08,0.08456633819679979
0.09,0.0999580026456075
0.1,0.11540812705395521
0.11,0.13090784217452187
0.12,0.14645011368104507
0.13,0.1620292676360404
0.14,0.17764066096970244
0.15,0.1932804465872187
0.16,0.2089454020623137
0.17,0.22463280219106588
0.18,0.2403403225626958
0.19,0.2560659654458613
0.2,0.27180800204422095
0.21,0.2875649269686198
0.22,0.3033354219149644
0.23,0.31911832645165245
0.24,0.33491261421660523
0.25,0.35071737346142967
0.26,0.36653179097027844
0.27,0.3823551386583004
0.28,0.3981867623886753
0.29,0.414026072543628
0.3,0.4298725360180731
0.31,0.44572566943060166
0.32,0.46158503330329653
0.33,0.4774502270519084
0.34,0.4933208846675388
0.35,0.5091966709889848
0.36,0.52507727841808
0.37,0.5409624240996443
0.38,0.556851847418371
0.39,0.5727453078054542
0.4,0.5886425828189344
0.41,0.6045434664113324
0.42,0.6204477674385844
0.43,0.6363553083058436
0.44,0.6522659237501369
0.45,0.6681794597887001
0.46,0.6840957727429434
0.47,0.7000147283776699
0.48,0.7159362011375361
0.49,0.7318600734231308
0.5,0.7477862349751017
0.51,0.7637145823051028
0.52,0.7796450181555541
0.53,0.7955774510602468
0.54,0.8115117948869401
0.55,0.8274479684663978
0.56,0.8433858952178189
0.57,0.8593255028499088
0.58,0.8752667230331301
0.59,0.891209491147594
0.6,0.9071537460237424
0.61,0.9230994297154484
0.62,0.9390464872875227
0.63,0.9549948666104208
0.64,0.9709445182053753
0.65,0.9868953950463081
0.66,
0.67,
0.68,
0.69,
0.7,
0.71,
0.72,
0.73,
0.74,
0.75,
0.76,
0.77,
0.78,
0.79,
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
