pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.101,
0.102,
0.103,
0.104,
0.106,
0.107,
0.108,0.0005455983523921237
0.109,0.0011824908425113185
0.11,0.0018197682139080424
0.12,0.008212837294903718
0.13,0.014640254696082764
0.14,0.021098772549474135
0.15,0.02758558028245485
0.16,0.03409822856998668
0.17,0.040634569346382904
0.18,0.0471927078860334
0.19,0.05377096417265353
0.2,0.06036784142130874
0.21,0.06698200024054313
0.22,0.07361223721006868
0.23,0.08025746703124023
0.24,0.08691670754440385
0.25,0.09358906704766651
0.26,0.10027373352811499
0.27,0.1069699654669338
0.28,0.11367708392309031
0.29,0.12039446572631271
0.3,0.12712153755606123
0.31,0.13385777080204625
0.32,0.14060267706583138
0.33,0.14735580421348052
0.34,0.1541167329072183
0.35,0.16088507355127415
0.36,0.16766046355826844
0.37,0.17444256496135246
0.38,0.18123106224244412
0.39,0.18802566043058383
0.4,0.19482608337316695
0.41,0.2016320722016622
0.42,0.20844338394139508
0.43,0.2152597902437847
0.44,0.22208107628785592
0.45,0.228907039724971
0.46,0.2357374897568204
0.47,0.2425722463034532
0.48,0.24941113921452698
0.49,0.2562540075886055
0.5,0.26310069911046485
0.51,0.2699510694712352
0.52,0.2768049818425686
0.53,0.28366230635800743
0.54,0.29052291968439486
0.55,0.29738670458608146
0.56,0.3042535495467566
0.57,0.3111233484092893
0.58,0.31799600005518547
0.59,0.3248714080912491
0.6,0.331749480568657
0.61,0.338630129727246
0.62,0.34551327175060387
0.63,0.3523988265391682
0.64,0.35928671749773294
0.65,0.3661768713481641
0.66,0.3730692179349148
0.67,0.3799636900737567
0.68,0.38686022336449766
0.69,0.39375875607573063
0.7,0.40065922898276146
0.71,0.4075615852451543
0.72,0.41446577028067605
0.73,0.4213717316644514
0.74,0.4282794190029067
0.75,0.43518878384733245
0.76,0.44209977958943525
0.77,0.44901236137850264
0.78,0.45592648604216734
0.79,0.46284211198916364
0.8,0.46975919915530434
0.81,0.4766777089206429
0.82,0.48359760405184893
0.83,0.4905188486265735
0.84,0.4974414079938328
0.85,0.5043652486947714
0.86,0.5112903384302502
0.87,0.518216645999616
0.88,0.5251441412574855
0.89,0.5320727950597194
0.9,0.5390025792346099
0.91,0.5459334665396625
0.92,0.5528654306111721
0.93,0.5597984459390126
0.94,0.56673248782702
0.95,0.5736675323677797
0.96,0.5806035563994085
0.97,0.5875405374839444
0.98,0.5944784538749331
0.99,0.6014172844994179
