lambda,f0,f1,f2
0.01,0.1104523008805209,0.44227615336321807,0.4472715457562968
0.02,0.10979270977182397,0.440050284949647,0.45015700527846686
0.03,0.10913228867774843,0.43776558823417067,0.45310212308807285
0.04,0.10847098887877621,0.43542080752265155,0.45610820359854576
0.05,0.10780876227686428,0.43301468528629494,0.45917655243685973
0.060000000000000005,0.1071455616483173,0.43054596536216044,0.4623084729895644
0.06999999999999999,0.10648134091668025,0.42801339648140013,0.4655052626019246
0.08,0.10581605544604633,0.4254157361398462,0.46876820841406974
0.09,0.10514966235516057,0.42275175482466293,0.47209858282019185
0.09999999999999999,0.10448212085249349,0.4200202406087538,0.4754976385387354
0.11,0.10381339259237708,0.4172200041227946,0.47896660328484586
0.12,0.10314344205174279,0.4143498839104514,0.4825066740378098
0.13,0.10247223692712176,0.4114087521705956,0.48611901090226733
0.14,0.10179974855089703,0.40839552088459613,0.4898047305645036
0.15000000000000002,0.10112595232564492,0.40530914832286075,0.49356489935148173
0.16,0.10045082817495639,0.40214864591906535,0.49740052590598005
0.17,0.09977436100862794,0.39891308549398746,0.5013125534973811
0.18000000000000002,0.09909654119975024,0.395601606804478,0.5053018519957745
0.19,0.09841736507061613,0.3922134253850613,0.5093692095443254
0.2,0.0977368353839325,0.3887478406419463,0.5135153239741288
0.21000000000000002,0.09705496183522032,0.3852042441503225,0.5177407940144575
0.22,0.09637176154178692,0.3815821280970418,0.5220461103611684
0.23,0.09568725952308632,0.3778810938014297,0.526431646675474
0.24000000000000002,0.09500148916680168,0.3741008602379182,0.5308976505952714
0.25,0.09431449267448558,0.37024127247505983,0.5354442348504466
0.26,0.0936263214802017,0.36630230993708235,0.5400713685827275
0.27,0.09293703663524883,0.362284094386253,0.5447788689784872
0.28,0.09224670915185051,0.35818689751786514,0.5495663933302808
0.29000000000000004,0.09155542029850043,0.35401114805401795,0.5544334316474924
0.3,0.0908632618397571,0.3497574382192843,0.5593792999409877
0.31,0.0901703362133758,0.34542652947949176,0.5644031343071315
0.32,0.08947675663805656,0.3410193574259807,0.5695038859359555
0.33,0.08878264714555065,0.3365370356908808,0.5746803171635693
0.34,0.08808814253163602,0.3319808587855343,0.5799309986828342
0.35000000000000003,0.08739338822130899,0.3273523037630755,0.5852543080156245
0.36000000000000004,0.08669854004462062,0.32265303061831857,0.5906484293370671
0.37,0.08600376392082079,0.3178848813530441,0.5961113547261307
0.38,0.08530923544983417,0.31304987765227,0.6016408868979022
0.39,0.08461513941157357,0.3081502171369699,0.6072346434514679
0.4,0.0839216691751703,0.30318826818058375,0.6128900626442497
0.41000000000000003,0.08322902602177891,0.29816656329977315,0.6186044106784763
0.42000000000000004,0.08253741838620535,0.29308779115390143,0.6243747904598875
0.43,0.08184706102417089,0.28795478721203593,0.6301981517638002
0.44,0.0811581741133886,0.28277052316949575,0.6360713027171014
0.45,0.0804709822980006,0.2775380952187674,0.6419909224832193
0.46,0.07978571368693078,0.2722607112995061,0.6479535750135514
0.47000000000000003,0.07910259881764503,0.2669416774705013,0.6539557237118525
0.48000000000000004,0.07842186959738502,0.26158438356093533,0.6599937468416618
0.49,0.07774375823431627,0.25619228826955576,0.6660639534961135
0.5,0.0770684961710758,0.2507689038875731,0.6721625999413694
0.51,0.07639631303301811,0.24531778082454592,0.6782859061424663
0.52,0.07572743560297396,0.23984249211580225,0.6844300722812432
0.53,0.07506208683361185,0.23434661808540827,0.6905912950809953
0.54,0.07440048490756537,0.2288337313306381,0.6967657837618001
0.55,0.07374284235437598,0.22330738218261004,0.7029497754630464
0.56,0.07308936523202973,0.21777108478364382,0.7091395499843276
0.5700000000000001,0.07244025237953501,0.2122283039057932,0.7153314437146674
0.5800000000000001,0.0717956947455389,0.2066824426169688,0.7215218626374924
0.59,0.07115587479659044,0.20113683088238185,0.7277072943210132
0.6,0.07052096600723017,0.19559471516957164,0.7338843188232653
0.61,0.0698911324327355,0.19005924910600527,0.7400496184612408
0.62,0.06926652836413141,0.1845334852197254,0.7461999864161358
0.63,0.06864729806385554,0.17902036777545885,0.7523323341606887
0.64,0.0680335755795351,0.1735227267026283,0.7584436977178586
0.65,0.06742548463238632,0.16804327259657784,0.7645312427709945
0.66,0.06682313857605829,0.16258459276150322,0.7705922686623967
0.67,0.06622664042113256,0.1571491482523064,0.7766242113264689
0.68,0.06563608292008638,0.15173927186353758,0.7826246452163556
0.6900000000000001,0.0650515487071877,0.14635716700610296,0.7885912842867419
0.7000000000000001,0.06447311048766025,0.1410049074071257,0.7945219821051959
0.7100000000000001,0.06390083127036891,0.13568443756446058,0.8004147311652102
0.72,0.06333476463832775,0.13039757388521722,0.8062676614764686
0.73,0.06277495505148754,0.12514600643697085,0.8120790385115013
0.74,0.06222143817643095,0.11993130124067214,0.8178472605828822
0.75,0.061674241237890705,0.1147549030358853,0.8235708557261565
0.76,0.06113338338731459,0.109618138451374,0.8292484781614019
0.77,0.06059887608401946,0.10452221951706672,0.8348789043987989
0.78,0.06007072348488492,0.0994682474572259,0.840461029057872
0.79,0.059548922838842486,0.09445721670843084,0.8459938604526696
0.8,0.05903346488287498,0.08949001911053804,0.8514765160064868
0.81,0.05852433423654021,0.08456744822295674,0.8569082175404273
0.8200000000000001,0.058021509792440494,0.07969020372318551,0.8622882864844686
0.8300000000000001,0.057524965100386745,0.0748588958489059,0.8676161390506623
0.8400000000000001,0.05703466874334819,0.07007404984926978,0.8728912814076316
0.85,0.05655058470355626,0.06533611041507863,0.8781133048812546
0.86,0.05607267271747135,0.060645446061622255,0.8832818812209305
0.87,0.05560088861850546,0.05600235344145253,0.8883967579401297
