pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.101,
0.102,
0.103,
0.104,
0.106,0.00282095148149698
0.107,0.004360019559505354
0.108,0.005899344514360537
0.109,0.0074389245128486286
0.11,0.008978757743365321
0.12,0.02439063187716083
0.13,0.039825966419983184
0.14,0.05528322581568437
0.15,0.07076101716025032
0.16,0.0862580730041656
0.17,0.10177323666869419
0.18,0.11730544967269727
0.19,0.1328537409170314
0.2,0.14841721732759441
0.21,0.1639950557157113
0.22,0.1795864956865862
0.23,0.19519083343374666
0.24,0.21080741629342672
0.25,0.22643563790761873
0.26,0.2420749339885932
0.27,0.25772477854442305
0.28,0.2733846805006838
0.29,0.2890541807219309
0.3,0.3047328493141021
0.31,0.3204202832258532
0.32,0.3361161040839957
0.33,0.35181995624143153
0.34,0.36753150501957177
0.35,0.3832504351092272
0.36,0.39897644912996844
0.37,0.41470926632274563
0.38,0.4304486213361495
0.39,0.4461942631603379
0.4,0.4619459541113853
0.41,0.4777034689344842
0.42,0.493466593953968
0.43,0.5092351263241783
0.44,0.5250088733235522
0.45,0.5407876516919261
0.46,0.5565712870398759
0.47,0.5723596133156789
0.48,0.5881524722650737
0.49,0.6039497129810619
0.5,0.6197511914681131
0.51,0.6355567702207783
0.52,0.6513663178671315
0.53,0.6671797088086105
0.54,0.6829968228994734
0.55,0.6988175451370621
0.56,0.7146417653916813
0.57,0.7304693781292771
0.58,0.7463002821845346
0.59,0.7621343805087665
0.6,0.7779715799718251
0.61,0.7938117911532105
0.62,0.8096549281583879
0.63,0.8255009084315037
0.64,0.841349652604121
0.65,0.8572010843223403
0.66,0.8730551301171435
0.67,0.8889117192567273
0.68,0.9047707836132446
0.69,0.9206322575475534
0.7,0.936496077793965
0.71,0.9523621833413926
0.72,0.9682305153469112
0.73,0.9841010170205073
0.74,
0.75,
0.76,
0.77,
0.78,
0.79,
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
