pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.14,
0.15,
0.16,
0.17,
0.18,
0.19,
0.2,
0.21,
0.22,
0.23,
0.24,
0.25,
0.26,
0.27,
0.28,
0.29,
0.3,
0.31,
0.32,
0.33,
0.34,
0.35,
0.36,
0.37,
0.38,
0.39,
0.4,
0.41,
0.42,
0.421,
0.422,
0.423,
0.424,
0.425,
0.426,
0.427,
0.428,
0.429,0.0002857188164666061
0.43,0.0009524312859006241
0.44,0.007622242881156692
0.45,0.014296857860593563
0.46,0.0209761622227975
0.47,0.027660045827268904
0.48,0.03434840221794399
0.49,0.04104112846832601
0.5,0.047738125015811685
0.51,0.05443929552843205
0.52,0.061144546764390136
0.53,0.06785378844240329
0.54,0.07456693310844423
0.55,0.08128389603489597
0.56,0.08800459510169932
0.57,0.09472895069190636
0.58,0.10145688558723413
0.59,0.10818832488522782
0.6,0.11492319589121287
0.61,0.12166142805346611
0.62,0.12840295285876935
0.63,0.13514770377838556
0.64,0.14189561617081559
0.65,0.1486466272241725
0.66,0.15540067589495457
0.67,0.16215770282160666
0.68,0.16891765028490308
0.69,0.17568046213591496
0.7,0.18244608375279164
0.71,0.1892144619651268
0.72,0.1959855450359507
0.73,0.2027592825716896
0.74,0.20953562551136182
0.75,0.2163145260653499
0.76,0.22309593767218186
0.77,0.22987981495531157
0.78,0.23666611369070473
0.79,0.2434547907744242
0.8,0.25024580416140313
0.81,0.25703911285824127
0.82,0.2638346768763851
0.83,0.27063245720331375
0.84,0.2774324157593209
0.85,0.28423451539391287
0.86,0.2910387198317838
0.87,0.29784499366201267
0.88,0.30465330230204546
0.89,0.31146361197968825
0.9,0.31827588969348913
0.91,0.3250901032163402
0.92,0.33190622104865636
0.93,0.3387242124039692
0.94,0.34554404718731746
0.95,0.3523656959880435
0.96,0.3591891300329725
0.97,0.36601432119721805
0.98,0.37284124196456353
0.99,0.379669865423861
