pi2,lambda
0.0,0.6602443562591026
0.0,0.6597731272393644
0.0,0.6593005932702617
0.0,0.6588267489457944
0.0,0.6583515888167436
0.01,0.6578751074086779
0.01,0.6573972992219563
0.01,0.6569181587245225
0.01,0.6564376803447032
0.01,0.6559558584892142
0.02,0.6510624950991251
0.03,0.646028390216181
0.04,0.6408474015221486
0.05,0.6355130249866032
0.06,0.6300183678837494
0.07,0.6243561193961696
0.08,0.6185185185173734
0.09,0.6124973189398096
0.1,0.6062837506149993
0.11,0.5998684776292326
0.12,0.593241551941032
0.13,0.5863923625121654
0.14,0.5793095793099855
0.15,0.5719810915328034
0.16,0.564393939395603
0.17,0.5565342386153146
0.18,0.5483870967744826
0.19,0.5399365204036118
0.2,0.5311653116548941
0.21,0.5220549531518833
0.22,0.5125854794124121
0.23,0.5027353329575056
0.24,0.49248120300656895
0.25,0.48179784421250743
0.26,0.47065787248347896
0.27,0.4590315345021647
0.28,0.44688644688716433
0.29,0.4341873002243932
0.3,0.42089552238960615
0.31,0.4069688944270569
0.32,0.3923611111111993
0.33,0.3770212765967685
0.34,0.36089332383021405
0.35,0.3439153439139548
0.36,0.3260188087768647
0.37,0.3071276668739856
0.38,0.2871572871580783
0.39,0.2660132208786921
0.4,0.24358974359005303
0.41,0.21976813065863401
0.42,0.19441460794971058
0.43,0.16737790422028578
0.44,0.13848631239797268
0.45,0.10754414125322648
0.46,0.07432740538020535
0.47,0.038578556651670225
0.471,0.03485333519578516
0.472,0.031099534295351252
0.473,0.02731682727093112
0.474,0.023504882476482327
0.475,0.019663363220122222
0.476,0.01579192767048633
0.477,0.011890228734274035
0.478,0.007957913987818158
0.479,0.003994625554630614
0.48,
0.49,
0.5,
