pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.14,
0.15,
0.16,
0.17,
0.18,
0.19,
0.2,
0.21,
0.22,
0.23,
0.24,
0.25,
0.26,
0.27,
0.28,
0.29,
0.3,
0.31,
0.32,
0.33,
0.34,
0.35,
0.36,
0.37,
0.38,
0.39,
0.391,
0.392,
0.393,
0.394,
0.395,
0.396,
0.397,
0.398,
0.399,
0.4,7.06009010355465e-09
0.41,0.004451211358752336
0.42,0.00891559983285422
0.43,0.013392652829282953
0.44,0.0178818859725881
0.45,0.022382841096155317
0.46,0.026895084376578005
0.47,0.031418204655312185
0.48,0.035951811889988944
0.49,0.04049553575339238
0.5,0.045049024318875974
0.51,0.049611942889842955
0.52,0.0541839728868521
0.53,0.0587648108427717
0.54,0.06335416748077018
0.55,0.06795176683912753
0.56,0.0725573454824851
0.57,0.07717065176351791
0.58,0.08179144513502912
0.59,0.08641949551606853
0.6,0.09105458270847383
0.61,0.09569649583862243
0.62,0.10034503284240298
0.63,0.10500000000060906
0.64,0.10966121148873935
0.65,0.11432848895200882
0.66,0.11900166113438411
0.67,0.12368056349321248
0.68,0.1283650378714762
0.69,0.1330549321772504
0.7,0.1377501000811684
0.71,0.14245040073189588
0.72,0.14715569849321383
0.73,0.15186586270271135
0.74,0.1565807674232756
0.75,0.1613002912341989
0.76,0.16602431700787945
0.77,0.17075273173694502
0.78,0.17548542632535963
0.79,0.1802222954299535
0.8,0.1849632372803433
0.81,0.1897081535384694
0.82,0.19445694913652406
0.83,0.19920953214369239
0.84,0.2039658136292913
0.85,0.20872570754751876
0.86,0.21348913060059269
0.87,0.21825600213790608
0.88,0.22302624404437799
0.89,0.2277997806432098
0.9,0.23257653858423585
0.91,0.2373564467682899
0.92,0.242139436249962
0.93,0.24692544015836318
0.94,0.25171439361068704
0.95,0.2565062336473812
0.96,0.2613008991421071
0.97,0.26609833074771616
0.98,0.27089847083142077
0.99,0.2757012634027627
