lambda,f0,f1,f2
0.56,0.0686495109006465,0.14721059065804623,0.784139898441295
0.5700000000000001,0.06814910837974673,0.14375331205666894,0.7880975795635968
0.5800000000000001,0.06765179755836355,0.14028722666015178,0.7920609757814784
0.59,0.06715763271931949,0.1368135097232829,0.7960288575573724
0.6,0.06666666666666661,0.13333333333333314,0.7999999999999963
0.61,0.06617895060056384,0.12984786400646062,0.8039731853929745
0.62,0.06569453399998056,0.12635826035097003,0.8079472056490256
0.63,0.06521346451371872,0.12286567080857,0.8119208646777211
0.64,0.06473578786016776,0.11937123148381983,0.8158929806560061
0.65,0.06426154773614015,0.11587606407096918,0.8198623881929308
0.66,0.06379078573501692,0.11238127388619307,0.8238279403787727
0.67,0.0633235412743983,0.10888794801225102,0.8277885107133117
0.68,0.06285985153332185,0.10539715356129241,0.8317429949053945
0.6900000000000001,0.062399751399078135,0.10190993606052386,0.8356903125404127
0.7000000000000001,0.06194327342356033,0.0984273179642589,0.8396294086121803
0.7100000000000001,0.06149044778901068,0.09495029729475307,0.8435592549162763
0.72,0.06104130228297346,0.09147984641319325,0.8474788513039119
0.73,0.060595862282206245,0.08801691092119404,0.8513872267965962
0.74,0.060154150745245126,0.08456240869218778,0.8552834405625778
0.75,0.05971618821326342,0.0811172290311802,0.8591665827555197
0.76,0.059281992818854906,0.07768223196061172,0.8630357752205672
0.77,0.0588515803022966,0.07425824762921619,0.866890172068386
0.78,0.05842496403486742,0.07084607584023464,0.8707289601248515
0.79,0.058002155048721735,0.06744648569463023,0.8745513592566186
0.8,0.05758316207286374,0.06406021534460644,0.8783566225824673
0.81,0.05716799157470728,0.060687971852195426,0.8821440365729951
0.8200000000000001,0.05675664780672971,0.057330431147418356,0.8859129210458143
0.8300000000000001,0.056349132857718955,0.053988238080237706,0.8896626290620838
0.8400000000000001,0.05594544670812323,0.05066200656034584,0.8933925467315929
0.85,0.05554558728901431,0.047352319778699595,0.8971020929322513
0.86,0.05514955054419321,0.04405973050466293,0.9007907189511802
0.87,0.05475733049497427,0.04078476145260515,0.9044579080523697
0.88,0.054368919307217906,0.03752790571187539,0.9081031749808927
0.89,0.0539843073601764,0.03428962723412853,0.9117260654059064
0.9,0.053603483316760715,0.031070361372146388,0.9153261553109677
0.91,0.05322643419485548,0.02787051546445533,0.9189030503409095
0.92,0.05285314543930481,0.024690469460207903,0.9224563851003854
0.93,0.05248360099427376,0.021530576579082385,0.9259858224269436
0.9400000000000001,0.0521177833756396,0.01839116400111159,0.9294910526232063
0.9500000000000001,0.051755673743168334,0.015272533581685618,0.9329717926754875
0.9600000000000001,0.05139725197218435,0.012174962587172315,0.93642778543986
0.97,0.051042496724531754,0.009098704446925957,0.9398587988286206
0.98,0.050691385518581336,0.006043989517684967,0.943264624963523
0.99,0.050343894798130256,0.0030110258566781534,0.9466450793425942
