pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.14,
0.15,
0.16,
0.17,
0.18,
0.19,
0.2,
0.21,
0.22,
0.23,
0.24,
0.25,
0.26,
0.27,
0.28,
0.29,
0.3,
0.31,
0.32,
0.33,
0.34,
0.35,
0.36,
0.37,
0.38,
0.39,
0.4,
0.41,
0.411,
0.412,
0.413,
0.414,
0.415,
0.416,
0.417,0.0003030423168615983
0.418,0.0012123132168894895
0.419,0.0021217993844907246
0.42,0.0030314999912975323
0.43,0.012140121122559192
0.44,0.021269307542687736
0.45,0.030418301367201684
0.46,0.039586383875407256
0.47,0.04877287287402793
0.48,0.05797712031294588
0.49,0.06719851004500738
0.5,0.07643645580912743
0.51,0.08569039933584846
0.52,0.09495980863297951
0.53,0.10424417637207953
0.54,0.1135430184190053
0.55,0.12285587245449874
0.56,0.1321822967028227
0.57,0.14152186876844414
0.58,0.1508741845159373
0.59,0.16023885706153557
0.6,0.16961551582230944
0.61,0.17900380563377502
0.62,0.18840338591072095
0.63,0.19781392988727167
0.64,0.20723512389296522
0.65,0.2166666666684503
0.66,0.22610826874240883
0.67,0.23555965183008948
0.68,0.24502054829306755
0.69,0.254490700584599
0.7,0.26396986079941986
0.71,0.2734577901695232
0.72,0.2829542586679833
0.73,0.29245904456955946
0.74,0.3019719340869357
0.75,0.3114927209889503
0.76,0.32102120627285147
0.77,0.33055719782574566
0.78,0.340100510125666
0.79,0.3496509639606469
0.8,0.35920838612979133
0.81,0.368772609205566
0.82,0.37834347128168844
0.83,0.38792081574262555
0.84,0.39750449103309043
0.85,0.4070943504527517
0.86,0.4166902519653493
0.87,0.4262920580006052
0.88,0.43589963527414444
0.89,0.4455128546218217
0.9,0.4551315908340469
0.91,0.4647557225045189
0.92,0.47438513187175435
0.93,0.4840197046930325
0.94,0.49365933010753393
0.95,0.50330390049948
0.96,0.5129533113864834
0.97,0.5226074612934911
0.98,0.5322662516555436
0.99,0.5419295867061222
