pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.14,
0.141,
0.142,
0.143,5.714970957780283e-05
0.144,0.000457579756366925
0.145,0.0008586728755433768
0.146,0.0012604213812948534
0.147,0.0016628177354746068
0.148,0.0020658545115854626
0.149,0.0024695244235926044
0.15,0.002873820304313987
0.16,0.0069497129901349725
0.17,0.011081134016731511
0.18,0.015262575260636438
0.19,0.019489300817228144
0.2,0.023757207816936576
0.21,0.028062717552506427
0.22,0.03240268927472467
0.23,0.03677435119658815
0.24,0.04117524467932359
0.25,0.04560317866495679
0.26,0.050056192190870055
0.27,0.054532523271986696
0.28,0.05903058291163246
0.29,0.06354893324343108
0.3,0.06808626904429674
0.31,0.07264140199184427
0.32,0.07721324720521416
0.33,0.08180081167313456
0.34,0.08640318426308576
0.35,0.09101952704144638
0.36,0.09564906773894855
0.37,0.10029109313093854
0.38,0.10494494326761541
0.39,0.10961000636336182
0.4,0.1142857142839406
0.41,0.11897153858113413
0.42,0.12366698691635655
0.43,0.12837159992005945
0.44,0.1330849483716797
0.45,0.13780663064970766
0.46,0.14253627048789055
0.47,0.14727351491151663
0.48,0.15201803241140416
0.49,0.15676951126195493
0.5,0.16152765803369365
0.51,0.16629219620665248
0.52,0.1710628649386241
0.53,0.17583941792705643
0.54,0.18062162237899518
0.55,0.18540925807466851
0.56,0.19020211648509486
0.57,0.19500000000134068
0.58,0.19980272119619322
0.59,0.2046101021614657
0.6,0.20942197389212416
0.61,0.21423817571723477
0.62,0.21905855479213837
0.63,0.22388296558702342
0.64,0.22871126947274217
0.65,0.23354333428501692
0.66,0.23837903394987403
0.67,0.24321824813068718
0.68,0.24806086188602525
0.69,0.25290676537792284
0.7,0.2577558535693463
0.71,0.2626080259720815
0.72,0.2674631863910201
0.73,0.2723212426900561
0.74,0.27718210657238784
0.75,0.28204569339683677
0.76,0.28691192195815
0.77,0.29178071433213104
0.78,0.29665199570276346
0.79,0.30152569420013897
0.8,0.30640174075639304
0.81,0.31128006897604776
0.82,0.3161606149847446
0.83,0.3210433173356027
0.84,0.3259281168687567
0.85,0.33081495661771465
0.86,0.33570378170131093
0.87,0.3405945392336654
0.88,0.3454871782197377
0.89,0.3503816494868963
0.9,0.3552779055840742
0.91,0.3601759007241429
0.92,0.3650755906974748
0.93,0.36997693280711325
0.94,0.3748798858111479
0.95,0.37978440984347944
0.96,0.38469046637059967
0.97,0.3895980181303654
0.98,0.3945070290779735
0.99,0.39941746434274245
