pi1,pi2
0.001,
0.002,
0.003,
0.004,
0.005,0.0006068469904346469
0.006,0.0022526783198199853
0.007,0.003908100689384011
0.008,0.005571926129698416
0.009,0.00724318696313887
0.01,0.008921082806355451
0.02,0.025955476613752124
0.03,0.043271566927656165
0.04,0.06074549005412761
0.05,0.0783214340336714
0.06,0.09596894564663007
0.07,0.11366943152281858
0.08,0.1314106565837723
0.09,0.1491841248518926
0.1,0.16698369211090328
0.11,0.1848047710653613
0.12,0.20264384765311222
0.13,0.22049817229101087
0.14,0.23836555489351471
0.15,0.25624422432748567
0.16,0.27413272933940375
0.17,0.292029867085237
0.18,0.3099346304822659
0.19,0.32784616872835615
0.2,0.34576375726462183
0.21,0.36368677454151066
0.22,0.3816146838595416
0.23,0.39954701900973
0.24,0.41748337278448583
0.25,0.4354233877251065
0.26,0.45336674856922343
0.27,0.47131317608486484
0.28,0.48926242194177827
0.29,0.5072142644975601
0.3,0.5251685052176663
0.31,0.5431249656932876
0.32,0.5610834851094262
0.33,0.5790439180911395
0.34,0.5970061328775288
0.35,0.6149700097154267
0.36,0.6329354395196025
0.37,0.6509023227022416
0.38,0.6688705681140757
0.39,0.6868400921944062
0.4,0.7048108181679468
0.41,0.7227826753569185
0.42,0.7407555985975901
0.43,0.7587295276928355
0.44,0.7767044069439262
0.45,0.7946801847399477
0.46,0.8126568131832353
0.47,0.8306342477508217
0.48,0.8486124470099117
0.49,0.8665913723477624
0.5,0.8845709877303753
0.51,0.9025512594936045
0.52,0.9205321561450684
0.53,0.9385136481948739
0.54,0.9564957079935454
0.55,0.9744783095915625
0.56,
0.57,
0.58,
0.59,
0.6,
0.61,
0.62,
0.63,
0.64,
0.65,
0.66,
0.67,
0.68,
0.69,
0.7,
0.71,
0.72,
0.73,
0.74,
0.75,
0.76,
0.77,
0.78,
0.79,
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
