lambda,f0,f1,f2
0.01,0.06850160511483384,0.30834294882463403,0.6231554460605285
0.02,0.06803978298385836,0.3063077773683383,0.6256524396478057
0.03,0.06758003153328776,0.30423905588857447,0.6281809125781808
0.04,0.0671223320889137,0.3021365401339469,0.6307411277771684
0.05,0.0666666666666644,0.2999999999999893,0.6333333333333093
0.060000000000000005,0.06621301802179914,0.2978292206298976,0.6359577613482832
0.06999999999999999,0.06576136969796652,0.2956240035440777,0.6386146267579762
0.08,0.06531170607602078,0.2933841677960721,0.6413041261278568
0.09,0.06486401242241213,0.29110955115173254,0.6440264364258056
0.09999999999999999,0.06441827493689883,0.28880001128781746,0.6467817137752855
0.11,0.06397448079946964,0.2864554270065139,0.6495700921939602
0.12,0.06353261821624996,0.2840756994614693,0.6523916823222776
0.13,0.06309267646407346,0.2816607533900677,0.6552465701458876
0.14,0.06265464593360624,0.2792105383473319,0.6581348157190211
0.15000000000000002,0.062218518170698206,0.27672502993539616,0.6610564518939305
0.16,0.06178428591565425,0.27420423102219016,0.6640114830621298
0.17,0.0613519431402864,0.2716481729434763,0.6669998839162312
0.18000000000000002,0.060921485082300844,0.2690569166804529,0.6700215982372681
0.19,0.06049290827685399,0.2664305540062373,0.6730765377169116
0.2,0.060066210584930904,0.2637692085933102,0.6761645808217767
0.21000000000000002,0.059641391218240414,0.26107303707392393,0.6792855717078234
0.22,0.05921845076037676,0.2583422300455387,0.682439319194058
0.23,0.05879739118391293,0.2555770130127064,0.6856255958033867
0.24000000000000002,0.05837821586316749,0.2527776472570794,0.6888441368797287
0.25,0.05796092958238952,0.24994443062715596,0.6920946397904598
0.26,0.057545538539055224,0.24707769823906742,0.6953767632218502
0.27,0.05713205034210796,0.24417782308050465,0.6986901265773909
0.28,0.05672047400485527,0.2412452165093513,0.7020343094857832
0.29000000000000004,0.05631081993240114,0.23828032863968404,0.7054088514279104
0.3,0.05590309990340056,0.23528364860756584,0.708813251489035
0.31,0.05549732704604541,0.2322557047100861,0.7122469682438425
0.32,0.055093515808182954,0.2291970644114885,0.7157094197803026
