lambda,f0,f1,f2
0.01,0.06456761451751503,0.5443248918838585,0.3911074935985134
0.02,0.0642025332727716,0.5431616423355637,0.39263582439164924
0.03,0.06383978169562175,0.5419638179037227,0.3941964004006164
0.04,0.0634793197792713,0.5407304010561796,0.395790279164538
0.05,0.0631211070014496,0.5394603340110228,0.397418558987589
0.060000000000000005,0.0627651023095858,0.5381525170531524,0.399082380637232
0.06999999999999999,0.062411264105078544,0.5368058067905703,0.40078292910432617
0.08,0.06205955022656581,0.5354190143491796,0.40252143542418756
0.09,0.061709917932415995,0.53399090350814,0.4042991785594115
0.09999999999999999,0.06136232388234224,0.5325201887752896,0.4061174873424125
0.11,0.061016724118292086,0.5310055334049522,0.4079777424767305
0.12,0.060673074044695324,0.5294455473604237,0.40988137859489987
0.13,0.06033132840805379,0.5278387852230514,0.41182988636884477
0.14,0.059991441276158915,0.5261837440536526,0.4138248146701727
0.15000000000000002,0.059653366016885555,0.5244788612094867,0.4158677727736327
0.16,0.059317055276860584,0.5227225121246086,0.41796043259851284
0.17,0.05898246096010327,0.5209130080605407,0.4201045309793351
0.18000000000000002,0.05864953420685794,0.5190485938368175,0.42230187195632246
0.19,0.058318225372874996,0.5171274455528893,0.4245543290742786
0.2,0.057988484009395304,0.5151476683145976,0.4268638476759841
0.21000000000000002,0.057660258844188496,0.5131072939814685,0.4292324471743621
0.22,0.05733349776392737,0.5110042789524674,0.4316622232836557
0.23,0.057008147798403,0.5088365020129056,0.4341553501886888
0.24000000000000002,0.05668415510698749,0.506601762266832,0.43671408262617595
0.25,0.05636146496785669,0.5042977771835004,0.43934075784863674
0.26,0.056040021770609114,0.5019221807914249,0.44203779743798916
0.27,0.055719769012898795,0.4994725220570302,0.44480770893011096
0.28,0.055400649301844275,0.4969462634907801,0.4476530872073887
0.29000000000000004,0.05508260436102183,0.4943407800286979,0.4505766156102409
0.3,0.05476557504395302,0.4916533582432985,0.45358106671277554
0.31,0.05444950135506674,0.48888119594400553,0.4566693027009316
0.32,0.05413432247928604,0.4860214022348948,0.45984427528581623
0.33,0.053819976821360485,0.4830709981029571,0.4631090250757121
0.34,0.05350640205628228,0.4800269176190391,0.46646668032462796
0.35000000000000003,0.05319353519218517,0.4768860098406638,0.4699204549671753
0.36000000000000004,0.0528813126471463,0.47364504151241066,0.4734736458404986
0.37,0.0525696703415458,0.47030070066903146,0.4771296289893609
0.38,0.052258543807575546,0.46684960125147934,0.4808918549409576
0.39,0.051947868317566925,0.4632882888525172,0.48476384282991436
0.4,0.051637579032960616,0.45961324771560985,0.4887491732514479
0.41000000000000003,0.051327611175555204,0.45582090911164413,0.4928514797128317
0.42000000000000004,0.05101790022279429,0.4519076612221662,0.4970744385550846
0.43,0.050708382128678973,0.4478698606556693,0.5014217572156587
0.44,0.050398993571795794,0.44370384572020816,0.5058971607079863
0.45,0.05008967223171472,0.4394059515674155,0.5105043762009186
0.46,0.04978035709474856,0.43497252731105024,0.5152471155941368
0.47000000000000003,0.04947098878971366,0.43039995520603236,0.5201290560042069
0.48000000000000004,0.049161509953780276,0.42568467194902426,0.5251538180971043
0.49,0.048851865628067884,0.4208231921338569,0.5303249422380542
0.5,0.048542003681818935,0.4158121338555114,0.5356458624626588
0.51,0.04823187526332013,0.4106482464138302,0.5411198783228591
0.52,0.04792143527475257,0.4053284400143593,0.5467501247109379
0.53,0.04761064286722661,0.3998498173053764,0.5525395398274406
0.54,0.047299461951164475,0.39420970652370174,0.5584908315251168
0.55,0.04698786171607228,0.3884056959504137,0.5646064423335033
0.56,0.04667581715260008,0.38243566930236605,0.5708885135449923
0.5700000000000001,0.04636330956868961,0.3762978416091438,0.5773388488221229
0.5800000000000001,0.04605032709052424,0.3699907950492107,0.5839588778601659
0.59,0.045736865138119615,0.3635135141493844,0.5907496207125527
0.6,0.045422926864618955,0.35686541968920266,0.5977116534461746
