pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.14,
0.15,
0.16,
0.17,
0.18,
0.19,
0.2,
0.21,
0.22,
0.23,
0.24,
0.25,
0.26,
0.27,
0.28,
0.29,
0.3,
0.31,
0.32,
0.33,
0.34,
0.35,
0.36,
0.37,
0.38,
0.39,
0.4,
0.41,
0.42,
0.43,
0.44,
0.45,
0.46,
0.47,
0.471,
0.472,
0.473,
0.474,
0.475,
0.476,
0.477,
0.478,
0.479,
0.48,0.0008156182443786553
0.49,0.010605411620448018
0.5,0.020399493773425596
0.51,0.0301977322220931
0.52,0.0399999999992803
0.53,0.049806175349330815
0.54,0.05961614145438043
0.55,0.06942978618944848
0.56,0.07924700188833397
0.57,0.08906768511311307
0.58,0.09889173643804323
0.59,0.1087190602802881
0.6,0.11854956468742316
0.61,0.1283831611717621
0.62,0.13821976455188653
0.63,0.14805929279417562
0.64,0.1579016668615389
0.65,0.16774681059096194
0.66,0.1775946505350359
0.67,0.1874451158755193
0.68,0.19729813827207077
0.69,0.20715365177581066
0.7,0.21701159271407
0.71,0.2268718995967487
0.72,0.23673451301907247
0.73,0.24659937557155298
0.74,0.2564664317607527
0.75,0.26633562792644766
0.76,0.27620691216599436
0.77,0.28608023425869633
0.78,0.29595554560097453
0.79,0.3058327991451413
0.8,0.31571194933096874
0.81,0.32559295202446276
0.82,0.3354757644710413
0.83,0.3453603452271044
0.84,0.3552466541348229
0.85,0.3651346522393021
0.86,0.37502430176697116
0.87,0.38491556607516186
0.88,0.39480840960888874
0.89,0.40470279785762986
0.9,0.4145986973157096
0.91,0.42449607545708734
0.92,0.4343949006849347
0.93,0.444295142306425
0.94,0.45419677050031826
0.95,0.4640997562881488
0.96,0.4740040714874043
0.97,0.4839096887151274
0.98,0.49381658132668865
0.99,0.5037247234157864
