pi1,pi2
0.01,
0.02,
0.03,
0.031,
0.032,0.0010071731382952788
0.033,0.00235105915561694
0.034,0.0036960419426765607
0.035,0.005042087064585921
0.036,0.006389161606331592
0.037,0.007737234089938147
0.038,0.009086274398834599
0.039,0.0104362536878144
0.04,0.011787144314605083
0.05,0.025340838364351623
0.06,0.03896216992143669
0.07,0.05263617685945547
0.08,0.06635215609771145
0.09,0.08010220984098383
0.1,0.09388036084312684
0.11,0.10768198890448893
0.12,0.12150345830810397
0.13,0.13534186371607557
0.14,0.14919485213533457
0.15,0.16306049537061096
0.16,0.17693719674662153
0.17,0.19082362173046744
0.18,0.20471864547074323
0.19,0.2186213126469108
0.2,0.23253080627945194
0.21,0.24644642325700297
0.22,0.2603675549669554
0.23,0.27429367175095437
0.24,0.28822431038213875
0.25,0.30215906386181157
0.26,0.3160975730745347
0.27,0.33003951987666036
0.28,0.3439846213733904
0.29,0.3579326251322514
0.3,0.3718833051529047
0.31,0.3858364584780423
0.32,0.3997919023049048
0.33,0.41374947153259145
0.34,0.42770901666232847
0.35,0.44167040196425517
0.36,0.45563350394674457
0.37,0.46959820998059215
0.38,0.4835644171320979
0.39,0.49753203113300914
0.4,0.5115009654873236
0.41,0.5254711406825402
0.42,0.5394424834873456
0.43,0.5534149263537509
0.44,0.5673884068624431
0.45,0.5813628672545784
0.46,0.5953382539851844
0.47,0.6093145173666015
0.48,0.6232916112083214
0.49,0.6372694925216591
0.5,0.6512481212532316
0.51,0.6652274600148391
0.52,0.6792074738889796
0.53,0.6931881302163532
0.54,0.7071693984121808
0.55,0.7211512498185391
0.56,0.7351336575350851
0.57,0.7491165962966014
0.58,0.7631000423577461
0.59,0.7770839733561904
0.6,0.7910683682441899
0.61,0.8050532071661295
0.62,0.8190384713936937
0.63,0.8330241432358286
0.64,0.8470102059703101
0.65,0.8609966437825161
0.66,0.8749834417042018
0.67,0.8889705855414654
0.68,0.9029580618567405
0.69,0.9169458578859607
0.7,0.9309339615169484
0.71,0.9449223612461959
0.72,0.9589110461320459
0.73,0.9729000057694785
0.74,0.9868892302540965
0.75,
0.76,
0.77,
0.78,
0.79,
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
