pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.14,
0.15,
0.16,
0.17,
0.18,
0.19,
0.2,
0.21,
0.22,
0.23,
0.24,
0.25,
0.26,
0.27,
0.28,
0.29,
0.3,
0.31,
0.32,
0.33,
0.34,
0.35,
0.36,
0.37,
0.38,
0.39,
0.4,
0.41,
0.42,
0.43,
0.44,
0.45,
0.451,
0.452,
0.453,
0.454,
0.455,
0.456,
0.457,
0.458,
0.459,0.0006377021845586009
0.46,0.0015943341512994205
0.47,0.011165779837730108
0.48,0.02074632915994428
0.49,0.030335683909144814
0.5,0.03993355921685731
0.51,0.049539682787789564
0.52,0.05915379420112136
0.53,0.06877564424060692
0.54,0.07840499428950656
0.55,0.08804161576153373
0.56,0.09768528954620893
0.57,0.1073358055262454
0.58,0.11699296210213807
0.59,0.1266565657491669
0.6,0.13632643061401767
0.61,0.1460023781258095
0.62,0.15568423662873154
0.63,0.16537184104709432
0.64,0.1750650325683893
0.65,0.18476365832994904
0.66,0.19446757114882823
0.67,0.2041766292444799
0.68,0.21389069599744842
0.69,0.22360963969725764
0.7,0.23333333333351833
0.71,0.24306165437262853
0.72,0.25279448456688924
0.73,0.26253170974921325
0.74,0.27227321967825635
0.75,0.28201890784393036
0.76,0.29176867132334044
0.77,0.3015224106187121
0.78,0.3112800295205305
0.79,0.32104143496347726
0.8,0.3308065369039752
0.81,0.3405752481833281
0.82,0.35034748442687574
0.83,0.360123163917938
0.84,0.3699022075041732
0.85,0.3796845384823269
0.86,0.3894700825153958
0.87,0.39925876753178147
0.88,0.4090505236388537
0.89,0.41884528304731566
0.9,0.4286429799775627
0.91,0.43844355060565865
0.92,0.4482469329624909
0.93,0.45805306689055114
0.94,0.4678618939610984
0.95,0.4776733574201351
0.96,0.4874874021235791
0.97,0.49730397447963676
0.98,0.5071230223947796
0.99,0.5169444952269244
