pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.121,
0.122,
0.123,
0.124,
0.126,
0.127,1.4939361653435842e-05
0.128,0.0009563529842352624
0.129,0.001898222464806479
0.13,0.002840542220888608
0.14,0.012287341297784686
0.15,0.02177366924569736
0.16,0.03129525665351635
0.17,0.04084844955857486
0.18,0.05043009913327325
0.19,0.06003747486853472
0.2,0.06966819544831532
0.21,0.07932017321294708
0.22,0.0889915691391503
0.23,0.09868075599207396
0.24,0.10838628800703519
0.25,0.1181068757251469
0.26,0.12784136496358123
0.27,0.13758871918574211
0.28,0.14734800459064573
0.29,0.15711837743889312
0.3,0.16689907326948292
0.31,0.17668939763289718
0.32,0.18648871812076265
0.33,0.196296457483195
0.34,0.20611208763933972
0.35,0.2159351244802647
0.36,0.22576512331293752
0.37,0.2356016748732553
0.38,0.245444401828892
0.39,0.2552929556639155
0.4,0.26514701396318135
0.41,0.2750062779704499
0.42,0.2848704704418314
0.43,0.29473933371172906
0.44,0.30461262797847705
0.45,0.31449012977005925
0.46,0.3243716305574943
0.47,0.33425693551588476
0.48,0.3441458624043205
0.49,0.3540382405538285
0.5,0.3639339099633726
0.51,0.3738327204570784
0.52,0.3837345309567107
0.53,0.3936392087649554
0.54,0.4035466289819602
0.55,0.4134566739110705
0.56,0.42336923255460623
0.57,0.4332842001312473
0.58,0.44320147765824763
0.59,0.45312097153725217
0.6,0.46304259319773766
0.61,0.47296625876206483
0.62,0.4828918887393414
0.63,0.49281940772288885
0.64,0.5027487441597395
0.65,0.5126798300805168
0.66,0.5226126008833387
0.67,0.5325469951285283
0.68,0.5424829543549294
0.69,0.5524204228818218
0.7,0.562359347657652
0.71,0.5722996781051647
0.72,0.582241365973738
0.73,0.5921843652025219
0.74,0.6021286318123908
0.75,0.6120741237762859
0.76,0.6220208009075653
0.77,0.6319686247735659
0.78,0.64191755859836
0.79,0.6518675671547076
0.8,0.661818616713634
0.81,0.6717706749363817
0.82,0.6817237108239875
0.83,0.691677694638049
0.84,0.7016325978394948
0.85,0.7115883930273603
0.86,0.7215450538883625
0.87,0.7315025551320734
0.88,0.7414608724476995
0.89,0.7514199824608631
0.9,0.7613798626867819
0.91,0.7713404914798452
0.92,0.7813018480012018
0.93,0.7912639121899445
0.94,0.8012266647090885
0.95,0.8111900869239606
0.96,0.8211541608769879
0.97,0.8311188692372757
0.98,0.8410841952916042
0.99,0.851050122910212
