pi1,pi2
0.001,0.0007
0.002,0.0014
0.003,0.0021000000000000003
0.004,0.0028
0.005,0.0035000000000000005
0.006,0.004200000000000001
0.007,0.0049
0.008,0.0056
0.009,0.0063
0.01,0.007000000000000001
0.02,0.014000000000000002
0.03,0.020999999999999998
0.04,0.028000000000000004
0.05,0.035
0.06,0.041999999999999996
0.07,0.049
0.08,0.05600000000000001
0.09,0.063
0.1,0.07
0.11,0.077
0.12,0.08399999999999999
0.13,0.091
0.14,0.098
0.15,0.10500000000000001
0.16,0.11200000000000002
0.17,0.11900000000000002
0.18,0.126
0.19,0.133
0.2,0.14
0.21,0.147
0.22,0.154
0.23,0.161
0.24,0.16799999999999998
0.25,0.175
0.26,0.182
0.27,0.189
0.28,0.196
0.29,0.20299999999999999
0.3,0.21000000000000002
0.31,0.217
0.32,0.22400000000000003
0.33,0.231
0.34,0.23800000000000004
0.35,0.24499999999999997
0.36,0.252
0.37,0.259
0.38,0.266
0.39,0.273
0.4,0.28
0.41,0.287
0.42,0.294
0.43,0.301
0.44,0.308
0.45,0.315
0.46,0.322
0.47,0.329
0.48,0.33599999999999997
0.49,0.34299999999999997
0.5,0.35
0.51,0.35700000000000004
0.52,0.364
0.53,0.371
0.54,0.378
0.55,0.38500000000000006
0.56,0.392
0.57,0.39899999999999997
0.58,0.40599999999999997
0.59,0.413
0.6,0.42000000000000004
0.61,0.42699999999999994
0.62,0.434
0.63,0.441
0.64,0.44800000000000006
0.65,0.45499999999999996
0.66,0.462
0.67,0.46900000000000003
0.68,0.4760000000000001
0.69,0.483
0.7,0.48999999999999994
0.71,0.497
0.72,0.504
0.73,0.5109999999999999
0.74,0.518
0.75,0.525
0.76,0.532
0.77,0.539
0.78,0.546
0.79,0.553
0.8,0.56
0.81,0.567
0.82,0.574
0.83,0.581
0.84,0.588
0.85,0.595
0.86,0.602
0.87,0.609
0.88,0.616
0.89,0.623
0.9,0.63
0.91,0.637
0.92,0.644
0.93,0.651
0.94,0.658
0.95,0.6649999999999999
0.96,0.6719999999999999
0.97,0.679
0.98,0.6859999999999999
0.99,0.693
