pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.111,
0.112,
0.113,
0.114,
0.116,0.002233368667223768
0.117,0.0035369091581545467
0.118,0.004840989986181297
0.119,0.006145605997415823
0.12,0.007450752128009907
0.13,0.020530302394737212
0.14,0.03365776931804527
0.15,0.04682908184849134
0.16,0.06004065628700387
0.17,0.073289321119511
0.18,0.08657225593021965
0.19,0.09988694131777952
0.2,0.11323111749490226
0.21,0.12660274984266875
0.22,0.1400000000004934
0.23,0.15342120149050234
0.24,0.16686483904075325
0.25,0.18032953091939224
0.26,0.1938140138079378
0.27,0.20731712974548475
0.28,0.22083781483408937
0.29,0.2343750894316154
0.3,0.24792804956552197
0.31,0.2614958594487406
0.32,0.27507774487074177
0.33,0.28867298738095143
0.34,0.30228091913846517
0.35,0.31590091834882206
0.36,0.3295324051941977
0.37,0.3431748382101955
0.38,0.35682771102640004
0.39,0.3704905494742923
0.4,0.38416290896168476
0.41,0.3978443721100719
0.42,0.41153454663328876
0.43,0.425233063407053
0.44,0.43893957473299605
0.45,0.45265375273594927
0.46,0.46637528793411054
0.47,0.48010388792446057
0.48,0.49383927617622647
0.49,0.5075811909323948
0.5,0.521329384208467
0.51,0.5350836208740508
0.52,0.5488436777920792
0.53,0.5626093430588724
0.54,0.5763804152622081
0.55,0.5901567028438398
0.56,0.6039380234728166
0.57,0.6177242034872374
0.58,0.6315150773648145
0.59,0.6453104872438614
0.6,0.6591102824694908
0.61,0.6729143191866351
0.62,0.6867224599330645
0.63,0.700534573290032
0.64,0.7143505335509274
0.65,0.7281702203899287
0.66,0.7419935185882822
0.67,0.7558203177425714
0.68,0.7696505120342156
0.69,0.7834839999521465
0.7,0.7973206841127277
0.71,0.8111604710076445
0.72,0.82500327084183
0.73,0.8388489973245732
0.74,0.8526975675074473
0.75,0.8665489016186355
0.76,0.8804029229080624
0.77,0.894259557503331
0.78,0.9081187342728606
0.79,0.921980384692628
0.8,0.9358444427453237
0.81,0.9497108447726846
0.82,0.9635795293962602
0.83,0.9774504374021614
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
