pi1,pi2
0.001,
0.002,
0.003,
0.004,
0.005,
0.006,
0.007,9.677741207307419e-05
0.008,0.0018398466350179898
0.009,0.003584866790127327
0.01,0.005331719298354994
0.02,0.022881198094428266
0.03,0.04053583865485887
0.04,0.05825937628104
0.05,0.07603142176628078
0.06,0.09383933373212969
0.07,0.11167473005473617
0.08,0.12953177219633755
0.09,0.14740623662299182
0.1,0.16529497490327522
0.11,0.18319558184614385
0.12,0.20110618218542728
0.13,0.21902528834547938
0.14,0.23695170264335946
0.15,0.2548844482713896
0.16,0.27282271947263415
0.17,0.2907658448838248
0.18,0.30871326007676986
0.19,0.3266644866762829
0.2,0.3446191162646365
0.21,0.3625767978407955
0.22,0.38053722789440875
0.23,0.3985001425327146
0.24,0.41646531111291346
0.25,0.4344325310990846
0.26,0.4524016238519166
0.27,0.4703724311639696
0.28,0.4883448123747937
0.29,0.506318641986671
0.3,0.5242938076513219
0.31,0.5422702084699501
0.32,0.5602477535562039
0.33,0.5782263608188372
0.34,0.5962059559064395
0.35,0.6141864713178425
0.36,0.6321678456097665
0.37,0.6501500227377295
0.38,0.6681329514689852
0.39,0.6861165848710968
0.4,0.7041008798725421
0.41,0.7220857968593327
0.42,0.7400712993436696
0.43,0.7580573536578048
0.44,0.7760439286803215
0.45,0.7940309956020288
0.46,0.812018527709867
0.47,0.8300065002068268
0.48,0.8479948900354713
0.49,0.8659836757266686
0.5,0.8839728372699351
0.51,0.9019623559873775
0.52,0.9199522144184443
0.53,0.9379423962334854
0.54,0.9559328861401114
0.55,0.9739236697931533
0.56,
0.57,
0.58,
0.59,
0.6,
0.61,
0.62,
0.63,
0.64,
0.65,
0.66,
0.67,
0.68,
0.69,
0.7,
0.71,
0.72,
0.73,
0.74,
0.75,
0.76,
0.77,
0.78,
0.79,
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
