pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.14,
0.15,
0.16,
0.17,
0.18,
0.19,
0.2,
0.21,
0.22,
0.23,
0.24,
0.25,
0.26,
0.27,
0.28,
0.29,
0.3,
0.31,
0.32,
0.33,
0.34,
0.35,
0.36,
0.37,
0.38,
0.39,
0.4,
0.41,
0.42,
0.43,
0.44,
0.45,
0.46,
0.47,
0.48,
0.49,
0.5,
0.51,
0.52,
0.53,
0.54,
0.55,
0.56,
0.57,
0.58,
0.59,
0.6,
0.61,
0.62,
0.63,
0.64,
0.65,
0.66,
0.661,
0.662,
0.663,
0.664,
0.665,
0.666,
0.667,0.0005203266415932142
0.668,0.002081323087641074
0.669,0.003642344629630896
0.67,0.005203391159514708
0.68,0.020815226430985954
0.69,0.0364295342109883
0.7,0.05204628891736394
0.71,0.0676654653245133
0.72,0.08328703857780159
0.73,0.0989109841935587
0.74,0.11453727804107118
0.75,0.13016589634258222
0.76,0.145796815655284
0.77,0.16143001287852024
0.78,0.17706546524298206
0.79,0.19270315029630106
0.8,0.20834304591025302
0.81,0.22398513026635097
0.82,0.23962938185224403
0.83,0.25527577945451396
0.84,0.2709243021622768
0.85,0.28657492933837025
0.86,0.3022276406445646
0.87,0.31788241601635175
0.88,0.33353923566294513
0.89,0.3491980800600765
0.9,0.364858929957199
0.91,0.38052176634867446
0.92,0.396186570498985
0.93,0.41185332391391966
0.94,0.4275220083477777
0.95,0.4431926057961659
0.96,0.4588650984923958
0.97,0.47453946890388393
0.98,0.49021569973214985
0.99,0.5058937738912079
