pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.14,
0.15,
0.16,
0.17,
0.171,
0.172,
0.173,
0.174,
0.175,
0.176,
0.177,
0.178,
0.179,0.000566063826543809
0.18,0.0018870817970324245
0.19,0.015112495790356426
0.2,0.02836449783570147
0.21,0.04164160112096067
0.22,0.05494243656309587
0.23,0.06826574069956172
0.24,0.08161034508159663
0.25,0.09497516699290194
0.26,0.10835920129202041
0.27,0.12176151319112988
0.28,0.13518123185600206
0.29,0.14861754474789032
0.3,0.16206969254167358
0.31,0.17553696463826393
0.32,0.18901869508759628
0.33,0.20251425897262335
0.34,0.21602306912465724
0.35,0.22954457318806593
0.36,0.2430782509442856
0.37,0.2566236118843427
0.38,0.27018019303708973
0.39,0.2837475569595132
0.4,0.29732528992512897
0.41,0.31091300026004376
0.42,0.32451031683028353
0.43,0.33811688765877934
0.44,0.35173237863959655
0.45,0.36535647237822017
0.46,0.3789888671110748
0.47,0.3926292757222881
0.48,0.4062774248180806
0.49,0.4199330538911932
0.5,0.4335959145357403
0.51,0.4472657697268887
0.52,0.46094239315816415
0.53,0.47462556860396793
0.54,0.48831508935952844
0.55,0.5020107576880556
0.56,0.5157123843381262
0.57,0.5294197880610707
0.58,0.5431327951841831
0.59,0.5568512392127434
0.6,0.570574960437445
0.61,0.5843038055850387
0.62,0.5980376274905865
0.63,0.611776284776921
0.64,0.625519641580922
0.65,0.6392675672509839
0.66,0.6530199361237152
0.67,0.6667766272502174
0.68,0.680537524194396
0.69,0.6943025148060593
0.7,0.7080714910228302
0.71,0.7218443486684571
0.72,0.7356209873015466
0.73,0.7494013100138739
0.74,0.7631852232935219
0.75,0.7769726368664114
0.76,0.790763463548635
0.77,0.8045576191167996
0.78,0.8183550221855723
0.79,0.8321555940708187
0.8,0.8459592586887607
0.81,0.8597659424407209
0.82,0.8735755741122831
0.83,0.8873880847760449
0.84,0.9012034076871732
0.85,0.915021478218575
0.86,0.9288422337492485
0.87,0.9426656135994536
0.88,0.956491558962281
0.89,0.9703200128064106
0.9,0.9841509198292893
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
