pi1,pi2
0.01,
0.011,0.0007167444973416058
0.012,0.0024330037737499417
0.013,0.004151319357906786
0.014,0.005871595735406165
0.015,0.007593744144840263
0.016,0.009317681954722797
0.017,0.011043332090834765
0.018,0.012770622517594196
0.019,0.01449948582387226
0.02,0.01622985879440297
0.03,0.03360511366667098
0.04,0.05108302525791968
0.05,0.0686365839237517
0.06,0.08624828098755849
0.07,0.10390606554944604
0.08,0.1216012656108668
0.09,0.13932742200651518
0.1,0.15707958973013375
0.11,0.17485389699794865
0.12,0.19264725504262548
0.13,0.21045716041789767
0.14,0.22828155625416713
0.15,0.24611873253382946
0.16,0.2639672527879288
0.17,0.2818258992221955
0.18,0.29969363096370816
0.19,0.31756955181217683
0.2,0.33545288499633463
0.21,0.35334295321747794
0.22,0.37123916264396084
0.23,0.3891409900282746
0.24,0.4070479721579647
0.25,0.4249596972261991
0.26,0.4428757976789935
0.27,0.4607959442509621
0.28,0.4787198409554946
0.29,0.4966472208816891
0.3,0.514577842610762
0.31,0.5325114871618913
0.32,0.5504479553810573
0.33,0.5683870657044509
0.34,0.5863286521956
0.35,0.6042725628706281
0.36,0.6222186582324016
0.37,0.6401668099847604
0.38,0.6581168999052165
0.39,0.6760688188509136
0.4,0.6940224659086486
0.41,0.7119777475881143
0.42,0.7299345771592045
0.43,0.7478928740397429
0.44,0.7658525632444381
0.45,0.7838135749022688
0.46,0.801775843824293
0.47,0.8197393091002682
0.48,0.8377039137673038
0.49,0.855669604467711
0.5,0.8736363311824819
0.51,0.8916040469611725
0.52,0.9095727076913974
0.53,0.9275422718755331
0.54,0.9455127004506365
0.55,0.9634839566047637
0.56,0.9814560056076959
0.57,
0.58,
0.59,
0.6,
0.61,
0.62,
0.63,
0.64,
0.65,
0.66,
0.67,
0.68,
0.69,
0.7,
0.71,
0.72,
0.73,
0.74,
0.75,
0.76,
0.77,
0.78,
0.79,
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
