pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.14,
0.15,
0.16,
0.17,
0.18,
0.19,
0.2,
0.21,
0.22,
0.23,
0.24,
0.25,
0.26,
0.27,
0.271,
0.272,
0.273,
0.274,
0.275,
0.276,
0.277,
0.278,7.663534710686829e-05
0.279,0.00042166693398424434
0.28,0.0007669791934731445
0.29,0.004235062967546408
0.3,0.00772892134008796
0.31,0.011246673170719156
0.32,0.014786620579224233
0.33,0.018347226694871537
0.34,0.021927096596751558
0.35,0.025524960962517353
0.36,0.029139661971726002
0.37,0.03277014108201152
0.38,0.03641542842597738
0.39,0.04007463354788379
0.4,0.04374693728564358
0.41,0.04743158468647683
0.42,0.05112787870051108
0.43,0.05483517467393637
0.44,0.058552875429221045
0.45,0.06228042691077844
0.46,0.06601731430604482
0.47,0.06976305859154595
0.48,0.07351721341751383
0.49,0.07727936234546029
0.5,0.08104911635587059
0.51,0.08482611157919581
0.52,0.08861000730056726
0.53,0.09240048410137114
0.54,0.0961972422097163
0.55,0.09999999999856753
0.56,0.10380849262434096
0.57,0.1076224707663445
0.58,0.11144169950668062
0.59,0.11526595728578241
0.6,0.11909503496599814
0.61,0.1229287349672072
0.62,0.1267668704528589
0.63,0.1306092646204574
0.64,0.13445575003166438
0.65,0.1383061679856206
0.66,0.14216036795349513
0.67,0.1460182070562533
0.68,0.14987954958924568
0.69,0.1537442665612034
0.7,0.15761223528005433
0.71,0.16148333898916145
0.72,0.16535746648555344
0.73,0.16923451181378885
0.74,0.17311437393460868
0.75,0.17699695646202013
0.76,0.18088216738237137
0.77,0.18476991882384963
0.78,0.1886601268007673
0.79,0.19255271102267746
0.8,0.19644759467827802
0.81,0.20034470424812797
0.82,0.20424396934257621
0.83,0.20814532251807952
0.84,0.21204869913313876
0.85,0.21595403720783626
0.86,0.21986127727617072
0.87,0.22377036226720412
0.88,0.22768123738260734
0.89,0.23159384998861235
0.9,0.23550814949715929
0.91,0.23942408727945833
0.92,0.24334161657234762
0.93,0.2472606923738476
0.94,0.25118127138193314
0.95,0.2551033118936892
0.96,0.25902677374768535
0.97,0.26295161824473995
0.98,0.26687780809029504
0.99,0.27080530731878305
