pi1,pi2
0.001,0.0009912435395572842
0.002,0.002384797998807974
0.003,0.0038865037801038135
0.004,0.005445495565333092
0.005,0.007041282064082356
0.006,0.00866317911125317
0.007,0.010304786229595898
0.008,0.011961914579371888
0.009,0.013631648288007645
0.01,0.015311862775843656
0.02,0.03245794631064775
0.03,0.049922668842688527
0.04,0.06753904884240013
0.05,0.0852449769435986
0.06,0.10300992136854865
0.07,0.12081650887877282
0.08,0.13865389814619625
0.09,0.15651487563979422
0.1,0.1743944082978147
0.11,0.19228885310645202
0.12,0.21019549474817398
0.13,0.22811226016059355
0.14,0.246037534509165
0.15,0.26397003826100823
0.16,0.2819087425329252
0.17,0.299852809333669
0.18,0.3178015483879749
0.19,0.3357543853740587
0.2,0.3537108381386564
0.21,0.37167049863140417
0.22,0.3896330189774542
0.23,0.4075981006114512
0.24,0.42556548572733577
0.25,0.4435349504713224
0.26,0.4615062994458598
0.27,0.47947936129406965
0.28,0.4974539850621322
0.29,0.5154300372099593
0.3,0.5334073991693092
0.31,0.5513859652620643
0.32,0.5693656409894687
0.33,0.5873463415698817
0.34,0.60532799072864
0.35,0.623310519631982
0.36,0.641293865997457
0.37,0.6592779733339834
0.38,0.677262790271955
0.39,0.6952482699977877
0.4,0.7132343697496961
0.41,0.731221050399909
0.42,0.7492082760512883
0.43,0.7671960137311952
0.44,0.7851842330853532
0.45,0.8031729061257368
0.46,0.8211620070036691
0.47,0.8391515118081345
0.48,0.8571413983820962
0.49,0.8751316461676264
0.5,0.8931222360690476
0.51,0.9111131503160699
0.52,0.929104372348541
0.53,0.9470958867228045
0.54,0.9650876790216597
0.55,0.9830797357571178
0.56,
0.57,
0.58,
0.59,
0.6,
0.61,
0.62,
0.63,
0.64,
0.65,
0.66,
0.67,
0.68,
0.69,
0.7,
0.71,
0.72,
0.73,
0.74,
0.75,
0.76,
0.77,
0.78,
0.79,
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
