pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.14,
0.15,
0.16,
0.17,
0.18,
0.19,
0.2,
0.21,
0.22,
0.23,
0.24,
0.25,
0.26,
0.27,
0.28,
0.29,
0.3,
0.301,
0.302,
0.303,
0.304,
0.305,
0.306,
0.307,
0.308,
0.309,
0.31,0.000651636205710739
0.32,0.014339258322523727
0.33,0.02803297680116681
0.34,0.041732606584279235
0.35,0.05543797032912528
0.36,0.06914889801502007
0.37,0.08286522653995049
0.38,0.09658679937122001
0.39,0.11031346620689833
0.4,0.124045082648076
0.41,0.13778150991073643
0.42,0.15152261455203442
0.43,0.1652682681893713
0.44,0.17901834726989274
0.45,0.19277273283278323
0.46,0.20653131029677158
0.47,0.2202939692476365
0.48,0.23406060324372083
0.49,0.24783110963945237
0.5,0.26160538940886613
0.51,0.2753833469907354
0.52,0.2891648901156951
0.53,0.3029499296801851
0.54,0.31673837959878576
0.55,0.33053015667456015
0.56,0.3443251804838018
0.57,0.3581233732427766
0.58,0.37192465971408145
0.59,0.38572896708058696
0.6,0.39953622487340723
0.61,0.41334636485304527
0.62,0.42715932092295594
0.63,0.440975029053912
0.64,0.4547934271975655
0.65,0.4686144552000096
0.66,0.4824380547405515
0.67,0.49626416925607847
0.68,0.5100927438690263
0.69,0.523923725333355
0.7,0.5377570619553143
0.71,0.5515927035646293
0.72,0.5654306014280641
0.73,0.5792707082170057
0.74,0.5931129779426363
0.75,0.6069573659199173
0.76,0.6208038287135638
0.77,0.6346523240948276
0.78,0.6485028109982771
0.79,0.6623552494821785
0.8,0.6762096006924821
0.81,0.6900658268159997
0.82,0.7039238910623972
0.83,0.7177837576065692
0.84,0.7316453915778341
0.85,0.7455087590059097
0.86,0.7593738268209143
0.87,0.7732405627885359
0.88,0.7871089355136368
0.89,0.8009789143934294
0.9,0.8148504695958693
0.91,0.8287235720488493
0.92,0.842598193389777
0.93,0.8564743059727784
0.94,0.8703518828182754
0.95,0.8842308976165866
0.96,0.8981113246883117
0.97,0.9119931389807275
0.98,0.925876316035375
0.99,0.9397608319736532
