lambda,f0,f1,f2
0.01,0.1509787853248787,0.5455007039284361,0.30352051074663117
0.02,0.15044379875267608,0.5455388506706113,0.30401735057674295
0.03,0.14991020658448728,0.5455687488307076,0.3045210445848154
0.04,0.14937802311843432,0.5455901521048606,0.3050318247767369
0.05,0.148847262156498,0.545602804209387,0.30554993363411503
0.060000000000000005,0.1483179369961381,0.5456064383204188,0.30607562468345195
0.06999999999999999,0.14779006042155304,0.5456007764758493,0.30660916310260355
0.08,0.14726364469472494,0.545585528937427,0.30715082636783286
0.09,0.14673870154610688,0.5455603935094837,0.30770090494440866
0.09999999999999999,0.14621524216490897,0.5455250548108839,0.3082597030242029
0.11,0.1456932771890043,0.5454791834967773,0.30882753931422346
0.12,0.1451728166943099,0.5454224354257173,0.309404747879981
0.13,0.144653870183653,0.5453544507680038,0.30999167904835084
0.14,0.1441364465750183,0.5452748530502297,0.31058870037474856
0.15000000000000002,0.14362055418912703,0.5451832481308166,0.3111961976800536
0.16,0.14310620073624986,0.5450792231006232,0.311814576163121
0.17,0.1425933933021979,0.5449623451023764,0.31244426159542316
0.18000000000000002,0.14208213833336933,0.5448321600617795,0.31308570160483956
0.19,0.14157244162078106,0.5446881913227374,0.3137393670564794
0.2,0.14106430828293737,0.5445299381780457,0.31440575353901296
0.21000000000000002,0.1405577427474606,0.5443568742864459,0.3150853829660994
0.22,0.14005274873130194,0.5441684459655114,0.3157788053031864
0.23,0.13954932921943147,0.5439640703492539,0.3164866004313215
0.24000000000000002,0.1390474864418001,0.5437431333976607,0.3172093801605384
0.25,0.13854722184844093,0.5435049877445381,0.31794779040701826
0.26,0.1380485360824725,0.5432489503680731,0.31870251354945733
0.27,0.13755142895081054,0.542974300067211,0.3194742709819734
0.28,0.13705589939234739,0.5426802747249473,0.32026382588270885
0.29000000000000004,0.13656194544330724,0.5423660683373709,0.3210719862193229
0.3,0.13606956419951813,0.5420308277853004,0.3218996080151954
0.31,0.1355787517752281,0.5416736493222039,0.322747598902567
0.32,0.13508950325814542,0.5412935747496292,0.3236169219922315
0.33,0.13460181266023682,0.540889587247328,0.3245086000924324
0.34,0.1341156728638859,0.5404606068221426,0.32542372031397276
0.35000000000000003,0.1336310755628482,0.5400054853346539,0.32636343910250526
0.36000000000000004,0.13314801119746544,0.5395230010582132,0.3273289877443285
0.37,0.1326664688834797,0.5390118527190296,0.32832167839748294
0.38,0.13218643633373384,0.5384706529597654,0.3293429107065021
0.39,0.13170789977193165,0.5378979211616542,0.33039417906642893
0.4,0.13123084383756653,0.5372920755521501,0.33147708061028053
0.41000000000000003,0.1307552514809808,0.536651424515422,0.33259332400360025
0.42000000000000004,0.1302811038473663,0.5359741570120395,0.33374473914059416
0.43,0.12980838014843135,0.535258332002297,0.33493328784927096
0.44,0.1293370575202051,0.5345018667527889,0.33616107572700143
0.45,0.1288671108653049,0.5337025238899324,0.33743036524476244
0.46,0.12839851267773025,0.5328578970450741,0.33874359027720136
0.47000000000000003,0.12793123284799934,0.531965394914316,0.34010337223768744
0.48000000000000004,0.12746523844612648,0.5310222235311254,0.3415125380227437
0.49,0.1270004934795869,0.5300253665209551,0.34297413999944276
0.5,0.12653695862301467,0.5289715630738469,0.344491478303147
0.51,0.12607459091588927,0.5278572833322352,0.3460681257518664
0.52,0.12561334342396863,0.5266787008469763,0.34770795572906127
0.53,0.12515316485951092,0.5254316617020424,0.349415173438456
0.54,0.12469399915470371,0.524111649849364,0.35119435099593843
0.55,0.12423578498178557,0.52271374812485,0.35305046689336206
0.56,0.12377845521242285,0.5212325943364692,0.3549889504511142
0.5700000000000001,0.12332193630775032,0.519662331721525,0.3570157319707395
0.5800000000000001,0.12286614762920045,0.517996552962177,0.3591372994086243
0.59,0.12241100065873099,0.5162282368229504,0.36136076251828414
0.6,0.12195639811534607,0.5143496763297163,0.3636939255549574
0.61,0.12150223295280863,0.5123523972433753,0.36614536980380574
0.62,0.12104838722128305,0.5102270653926987,0.36872454738602745
0.63,0.12059473077296695,0.5079633812132174,0.3714418880138168
0.64,0.1201411197891094,0.5055499595981168,0.37430892061278465
0.65,0.1196873951025672,0.502974192895114,0.37733841200235285
0.66,0.1192333802867772,0.5002220945888884,0.38054452512433157
0.67,0.11877887947849855,0.4972781208936515,0.3839429996278667
0.68,0.118323674898168,0.49412496715758286,0.38755135794426304
0.6900000000000001,0.117867524028621,0.49074333567239037,0.3913891402990403
0.7000000000000001,0.11741015641044976,0.4871116712171158,0.39547817237243327
0.7100000000000001,0.11695127001146458,0.48320586050424646,0.39984286948424874
0.72,0.11649052712932903,0.4789988917156104,0.40451058115507393
0.73,0.11602754979240554,0.4744604706444508,0.40951197956317337
0.74,0.11556191463627928,0.46955659077692297,0.41488149458674556
0.75,0.11509314725573898,0.46424905621333395,0.42065779653098173
0.76,0.11462071606882057,0.4584949590130041,0.42688432491816436
0.77,0.11414402578719411,0.4522461168467386,0.43360985736607865
0.78,0.11366241067334573,0.44544848340286636,0.4408891059238928
0.79,0.11317512789015878,0.4380415536390847,0.4487833184707774
0.8,0.1126813514230334,0.4299577996209694,0.457360848955968
0.81,0.11218016728927495,0.4211221912603189,0.4666976414503291
0.8200000000000001,0.11167057105005672,0.4114518803791187,0.4768775485709191
0.8300000000000001,0.11115146900103684,0.4008561559530063,0.4879923750459405
