pi1,pi2
0.001,0.00043149046458278525
0.002,0.0010781114030864283
0.003,0.0017885984993449874
0.004,0.0025335423347221725
0.005,0.003300842602588605
0.006,0.004084121674238823
0.007,0.00487953203707478
0.008,0.00568454263137012
0.009,0.006497384333678884
0.01,0.007316763687339107
0.02,0.0157276288598445
0.03,0.024343459732324418
0.04,0.03305963730859685
0.05,0.04183651944375445
0.06,0.05065428663203913
0.07,0.05950147818919761
0.08,0.06837083118827447
0.09,0.0772574410293517
0.1,0.0861578368082358
0.11,0.09506947195311348
0.12,0.10399042360988622
0.13,0.11291920545266307
0.14,0.12185464593530722
0.15,0.13079580622179918
0.16,0.1397419232161439
0.17,0.14869236895794266
0.18,0.15764662106407068
0.19,0.16660424079133715
0.2,0.17556485648713768
0.21,0.18452815088301314
0.22,0.19349385125508106
0.23,0.20246172168059764
0.24,0.21143155690083335
0.25,0.22040317736887372
0.26,0.22937642527705632
0.27,0.2383511612903198
0.28,0.2473272618702163
0.29,0.256304617049123
0.3,0.26528312860423137
0.31,0.27426270847644546
0.32,0.283243277491814
0.33,0.29222476423423005
0.34,0.3012071041126169
0.35,0.3101902385505681
0.36,0.31917411429484055
0.37,0.3281586828102857
0.38,0.3371438997648214
0.39,0.34612972458643465
0.4,0.35511612004539644
0.41,0.36410305194812576
0.42,0.3730904887950374
0.43,0.3820784015392354
0.44,0.39106676334520535
0.45,0.4000555493763206
0.46,0.40904473661476176
0.47,0.4180343036886402
0.48,0.4270242307423405
0.49,0.4360144992816518
0.5,0.44500509207652433
0.51,0.4539959930458185
0.52,0.46298718716366327
0.53,0.47197866036941594
0.54,0.48097039949923215
0.55,0.4899623922032288
0.56,0.4989546269022652
0.57,0.5079470927015041
0.58,0.5169397793724045
0.59,0.5259326772698842
0.6,0.5349257773143121
0.61,0.5439190709374839
0.62,0.5529125500574116
0.63,0.5619062070387053
0.64,0.5709000346529556
0.65,0.5798940260679293
0.66,0.5888881748151544
0.67,0.5978824747539049
0.68,0.6068769200748012
0.69,0.6158715052529907
0.7,0.6248662250481469
0.71,0.6338610744720548
0.72,0.6428560487850103
0.73,0.6518511434850147
0.74,0.6608463542717584
0.75,0.6698416770538255
0.76,0.6788371079306836
0.77,0.6878326431818815
0.78,0.6968282792598441
0.79,0.705824012768263
0.8,0.7148198404693012
0.81,0.7238157592655832
0.82,0.7328117661929934
0.83,0.7418078584170732
0.84,0.7508040332258181
0.85,0.7598002880152729
0.86,0.7687966202931303
0.87,0.7777930276751321
0.88,0.7867895078706613
0.89,0.7957860586755393
0.9,0.804782677979229
0.91,0.8137793637612332
0.92,0.8227761140658841
0.93,0.8317729270275531
0.94,0.8407698008418389
0.95,0.8497667337763729
0.96,0.8587637241708174
0.97,0.8677607704152578
0.98,0.8767578709646086
0.99,0.8857550243350101
