pi1,pi2
0.01,
0.02,
0.021,
0.022,0.0007011157617792338
0.023,0.0024759950419831274
0.024,0.004251128908416854
0.025,0.006026513093185573
0.026,0.007802143429239223
0.027,0.009578015853974112
0.028,0.011354126391224918
0.029,0.013130471169272705
0.03,0.014907046402836896
0.04,0.03268470059700224
0.05,0.05048181474569407
0.06,0.06829574556696215
0.07,0.08612433589027753
0.08,0.10396580297814993
0.09,0.1218186572344364
0.1,0.13968164189916737
0.11,0.1575536874811159
0.12,0.1754338768078807
0.13,0.1933214178590247
0.14,0.21121562236537383
0.15,0.2291158887878602
0.16,0.24702168863864837
0.17,0.26493255534499194
0.18,0.28284807518761
0.19,0.30076787979855657
0.2,0.31869163992325117
0.21,0.33661906024137866
0.22,0.3545498749801428
0.23,0.37248384421542363
0.24,0.39042075072758076
0.25,0.4083603973146618
0.26,0.4263026044873779
0.27,0.44424720847742016
0.28,0.46219405951229325
0.29,0.48014302033505885
0.3,0.4980939648753446
0.31,0.516046777129248
0.32,0.5340013501508875
0.33,0.5519575851628085
0.34,0.5699153907780377
0.35,0.5878746823193803
0.36,0.6058353811927427
0.37,0.6237974143432902
0.38,0.6417607137836387
0.39,0.6597252161256446
0.4,0.6776908622202478
0.41,0.6956575967937079
0.42,0.7136253681270635
0.43,0.7315941277716036
0.44,0.7495638302967593
0.45,0.7675344330523943
0.46,0.7855058959527117
0.47,0.8034781812925713
0.48,0.8214512535674104
0.49,0.8394250793039674
0.5,0.8573996269306251
0.51,0.8753748666333471
0.52,0.8933507702368241
0.53,0.9113273110928252
0.54,0.929304463972149
0.55,0.9472822049781865
0.56,0.9652605114532776
0.57,0.9832393618958765
0.58,
0.59,
0.6,
0.61,
0.62,
0.63,
0.64,
0.65,
0.66,
0.67,
0.68,
0.69,
0.7,
0.71,
0.72,
0.73,
0.74,
0.75,
0.76,
0.77,
0.78,
0.79,
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
