lambda,f0,f1,f2
0.01,0.05494777874474598,0.447261768745826,0.4977904525094069
0.02,0.054649616022465604,0.4469999755812171,0.49835040839624273
0.03,0.05435410111600679,0.44672819515608214,0.498917703728039
0.04,0.054061204706796644,0.446446179568615,0.4994926157245873
0.05,0.05377089766084216,0.44615366999618533,0.500075432343028
0.060000000000000005,0.05348315102958665,0.4458503961379313,0.5006664528324131
0.06999999999999999,0.05319793605054326,0.44553607562481756,0.5012659883245734
0.08,0.05291522414739565,0.4452104133919547,0.5018743624606887
0.09,0.05263498692975482,0.4448731010121565,0.5024919120581037
0.09999999999999999,0.052357196192531305,0.4445238159875126,0.5031189878199314
0.11,0.05208182391485947,0.44416222099523733,0.5037559550899032
0.12,0.05180884225862648,0.4437879630848953,0.5044031946564543
0.13,0.05153822356661552,0.44340067282346796,0.5050611036099364
0.14,0.051269940360192626,0.4429999633835836,0.5057300962562157
0.15000000000000002,0.0510039653366101,0.4425854295713641,0.5064106050919815
0.16,0.05074027136585038,0.4421566467884513,0.5071030818457215
0.17,0.0504788314870185,0.44171316992321796,0.5078079985897446
0.18000000000000002,0.05021961890432189,0.44125453216611565,0.5085258489295978
0.19,0.0499626069825203,0.4407802437418754,0.50925714927568
0.2,0.04970776924192917,0.440289790552979,0.5100024402051077
0.21000000000000002,0.04945507935290939,0.439782632726567,0.510762287920575
0.22,0.049204511129793474,0.43925820305642393,0.5115372858138069
0.23,0.0489560385242977,0.4387159053321949,0.512328056143496
0.24000000000000002,0.04870963561831819,0.4381551125453585,0.5131352518362834
0.25,0.04846527661611858,0.4375751649619301,0.5139595584219266
0.26,0.04822293583585711,0.4369753680501669,0.5148016961139933
0.27,0.04798258770041731,0.43635499025067503,0.5156624220488778
0.28,0.04774420672750791,0.43571326057516374,0.5165425326973245
0.29000000000000004,0.0475077675189379,0.4350493660179365,0.5174428664630841
0.3,0.04727324474907403,0.43436244876415253,0.5183643064867601
0.31,0.04704061315235024,0.4336516031753365,0.5193077836723219
0.32,0.046809847509811556,0.4329158725323921,0.5202742799578405
0.33,0.04658092263457691,0.4321542455129554,0.5212648318525084
0.34,0.04635381335615355,0.43136565237836433,0.522280534265467
0.35000000000000003,0.04612849450349604,0.4305489608424266,0.5233225446540808
0.36000000000000004,0.04590494088669009,0.4297029715911428,0.5243920875222092
0.37,0.04568312727716368,0.4288264134197796,0.525490459303124
0.38,0.045463028386269075,0.427917937949237,0.5266190336645067
0.39,0.04524461884209676,0.42697611388001655,0.5277792672778632
0.4,0.045027873164335826,0.42599942073691194,0.5289727060987143
0.41000000000000003,0.044812765737011484,0.4249862420529038,0.5302009922100349
0.42000000000000004,0.04459927077888068,0.4239348579343635,0.5314658712866956
