lambda,f0,f1,f2
0.01,0.04920792946988723,0.5532401871121599,0.3975518834174373
0.02,0.04891316969850102,0.5519907358707081,0.3990960944305608
0.03,0.048620630170611794,0.5507060951780642,0.4006732746512258
0.04,0.04833026975039592,0.5493852290300723,0.402284501219595
0.05,0.048042047162010854,0.5480270604410709,0.4039308923967147
0.060000000000000005,0.04775592097460863,0.5466304697685328,0.4056136092568015
0.06999999999999999,0.047471849586489305,0.5451942929772657,0.407333857436233
0.08,0.04718979120884341,0.5437173198485622,0.40909288894260454
0.09,0.04690970384880013,0.5421982921311937,0.41089200401996445
0.09999999999999999,0.046631545291996035,0.5406359016376692,0.4127325530702838
0.11,0.0463552730846547,0.5390287882869581,0.4146159386283612
0.12,0.046080844515289265,0.5373755380970553,0.41654361738769285
0.13,0.04580821659607957,0.5356746811307069,0.41851710227320577
0.14,0.04553734604405607,0.5339246893995448,0.4205379645564608
0.15000000000000002,0.04526818926212289,0.5321239747314461,0.4226078360063989
0.16,0.04500070232017269,0.5302708866101189,0.4247284110697738
0.17,0.044734840936276,0.5283637099933562,0.4269014490703384
0.18000000000000002,0.04447056045830315,0.5264006631232004,0.42912877641851166
0.19,0.04420781584597881,0.524379895337685,0.4314122888163529
0.2,0.04394656165374958,0.5222994849012224,0.4337539534450368
0.21000000000000002,0.04368675201461252,0.5201574368693233,0.4361558111159824
0.22,0.04342834062525056,0.517951681008609,0.43861997836620703
0.23,0.043171280732719586,0.515680069794051,0.4411486494732245
0.24000000000000002,0.042915525123181274,0.5133403765122013,0.44374409836457374
0.25,0.04266102611293535,0.5109302934984453,0.44640868038860504
0.26,0.0424077355423126,0.5084474305447304,0.4491448339129752
0.27,0.042155604772903824,0.505889313516657,0.4519550817104006
0.28,0.041904584688698676,0.5032533832245816,0.45484203208677887
0.29000000000000004,0.041654625701720786,0.5005369945980248,0.4578083797002812
0.3,0.041405677762927175,0.4977374162206596,0.4608569060164163
0.31,0.04115769037904003,0.4948518302865002,0.4639904793344393
0.32,0.04091061263619257,0.49187733304708503,0.467212054316698
0.33,0.040664393231254224,0.488810935824821,0.47052467094384964
0.34,0.04041898051181072,0.4856495666754605,0.4739314528126591
0.35000000000000003,0.040174322525802504,0.4823900727890898,0.47743560468501656
0.36000000000000004,0.039930367081939006,0.47902922372700724,0.4810404091910556
0.37,0.039687061821992047,0.47556371559725424,0.4847492225807914
0.38,0.03944435430619147,0.47199017627917583,0.48856546941456297
0.39,0.03920219211291084,0.4683051718114064,0.4924926360756667
0.4,0.03896052295384334,0.46450521406168577,0.4965342629844596
0.41000000000000003,0.0387192948059263,0.4605867698007876,0.5006939353933185
0.42000000000000004,0.03847845606111174,0.4565462713006206,0.5049752726381841
0.43,0.0382379556951066,0.45238012857626425,0.5093819157286242
0.44,0.037997743455968014,0.44808474338343157,0.5139175131605828
0.45,0.037757770073393974,0.443656525075813,0.5185857048508989
0.46,0.03751798748916398,0.4390919084089535,0.5233901041018969
0.47000000000000003,0.037278349109031564,0.43438737336066674,0.5283342775302758
0.48000000000000004,0.03703881007586254,0.42953946700911694,0.5334217229151346
0.49,0.03679932756347352,0.42454482747971894,0.5386558449569855
0.5,0.03655986109006733,0.41940020993200616,0.5440399289779433
0.51,0.0363203728495546,0.41410251451107477,0.5495771126394203
0.52,0.03608082805837797,0.4086488161347893,0.5552703558067407
0.53,0.0358411953148086,0.40303639593005736,0.5611224087550056
0.54,0.035601446966792766,0.39726277406324184,0.5671357789698894
0.55,0.035361559483738904,0.39132574364264605,0.5733126968735495
0.56,0.03512151382678296,0.38522340529752974,0.5796550808755689
0.5700000000000001,0.034881295811322814,0.3789542019663135,0.586164502222413
0.5800000000000001,0.03464089645491354,0.3725169533572148,0.5928421501879612
0.59,0.03440031230307662,0.3659108894826249,0.5996887982142292
0.6,0.034159545725100354,0.35913568261435924,0.6067047716604068
0.61,0.03391860517171733,0.35219147696870795,0.6138899178592248
0.62,0.03367750538659237,0.3450789154097103,0.6212435792037025
0.63,0.033436267563771715,0.3377991624571742,0.628764569978965
0.64,0.033194919443971196,0.3303539229132676,0.6364511576427733
0.65,0.03295349534331799,0.3227454554673179,0.6443010491893503
0.66,0.032712036109537206,0.31497658071909346,0.6523113831715251
0.67,0.032470589001940435,0.30705068316007555,0.6604787278380073
0.68,0.03222920749339342,0.29897170678022267,0.6687990857262021
0.6900000000000001,0.03198795099427859,0.2907441441113789,0.6772679048942415
0.7000000000000001,0.03174688450052897,0.28237301867928755,0.6858800968203798
0.7100000000000001,0.031506078169826916,0.2738638610032738,0.6946300608266937
0.72,0.031265606832032236,0.26522267845095837,0.7035117147168392
0.73,0.031025549441643957,0.2564559194151082,0.7125185311434196
0.74,0.030785988481735596,0.24757043242848015,0.7216435790899153
0.75,0.03054700932996626,0.23857342095663722,0.7308795697138921
0.76,0.03030869959811805,0.2294723947078653,0.7402189056941404
0.77,0.030071148457126856,0.2202751183697047,0.7496537331730072
0.78,0.029834445959521033,0.21098955871611288,0.7591759953247585
0.79,0.029598682370889876,0.20162383103462453,0.7687774865946131
0.8,0.029363947521275458,0.19218614579536786,0.7784499066837495
0.81,0.029130330186282603,0.18268475642711524,0.788184913386807
0.8200000000000001,0.02889791750652014,0.17312790898838576,0.7979741735051611
0.8300000000000001,0.028666794452448952,0.16352379442220918,0.8078094111265364
0.8400000000000001,0.028437043340200724,0.15388050397335812,0.8176824526871573
0.85,0.028208743402370954,0.14420598822920774,0.8275852683680589
0.86,0.027981970416175315,0.13450802012432106,0.8375100094587985
0.87,0.027756796389976725,0.12479416213313073,0.8474490414792079
0.88,0.027533289307817985,0.1150717377640726,0.85739497292745
0.89,0.027311512930524022,0.10534780736954062,0.8673406797000083
0.9,0.027091526650786266,0.09562914819558237,0.8772793251536252
0.91,0.026873385399104537,0.08592223852409131,0.8872043760772685
0.92,0.026657139596656852,0.07623324569682975,0.8971096147054186
0.93,0.02644283515088641,0.06656801776567008,0.9069891470808596
0.9400000000000001,0.026230513489279787,0.05693207847906765,0.9168374080304541
0.9500000000000001,0.026020211626744033,0.047330625293669826,0.9266491630797951
0.9600000000000001,0.025811962262008638,0.03776853008898612,0.9364195076579719
0.97,0.025605793898570775,0.028250342261129432,0.9461438638359333
0.98,0.025401730985987345,0.0187802938779041,0.9558179751382907
