pi1,pi2
0.01,
0.011,0.0005098658836819013
0.012,0.0017374306361109127
0.013,0.0029750026114932133
0.014,0.0042215727138157555
0.015,0.00547627917047335
0.016,0.006738379598266679
0.017,0.008007229548676938
0.018,0.00928226568839842
0.019,0.010562992509438133
0.02,0.011848971715203509
0.03,0.02492867873432491
0.04,0.038273317147868934
0.05,0.05177666218312948
0.06,0.06538460521724974
0.07,0.0790659304604105
0.08,0.09280108709694512
0.09,0.10657708741143734
0.1,0.12038491026633075
0.11,0.1342180659115408
0.12,0.14807175100250425
0.13,0.1619423255723682
0.14,0.17582697580346895
0.15,0.18972348907505887
0.16,0.20363009956635839
0.17,0.21754537959631323
0.18,0.2314681615337248
0.19,0.24539748058584965
0.2,0.25933253216987323
0.21,0.2732726397146152
0.22,0.28721722996436466
0.23,0.3011658138399827
0.24,0.3151179714274381
0.25,0.32907334007812433
0.26,0.3430316049294501
0.27,0.35699249121542653
0.28,0.3709557580683142
0.29,0.38492119339715014
0.3,0.39888860971709594
0.31,0.41285784064148023
0.32,0.4268287380077225
0.33,0.44080116941383946
0.34,0.4547750161799404
0.35,0.4687501716194591
0.36,0.48272653953008443
0.37,0.49670403295480936
0.38,0.510682573083444
0.39,0.5246620883198022
0.4,0.5386425134749412
0.41,0.5526237890576482
0.42,0.5666058606657706
0.43,0.5805886784603806
0.44,0.5945721966759601
0.45,0.6085563732386289
0.46,0.6225411693771735
0.47,0.6365265493169112
0.48,0.650512479984358
0.49,0.6644989307767271
0.5,0.6784858733098162
0.51,0.6924732812379296
0.52,0.7064611300629896
0.53,0.7204493969904767
0.54,0.7344380607637532
0.55,0.7484271015488133
0.56,0.762416500808227
0.57,0.776406241218303
0.58,0.7903963065358295
0.59,0.804386681544051
0.6,0.8183773519698303
0.61,0.832368304390008
0.62,0.8463595261953861
0.63,0.8603510055150937
0.64,0.8743427311661662
0.65,0.8883346926031218
0.66,0.9023268798747421
0.67,0.9163192835916589
0.68,0.9303118948615239
0.69,0.9443047052926112
0.7,0.9582977069217857
0.71,0.9722908922181038
0.72,0.986284254035993
0.73,
0.74,
0.75,
0.76,
0.77,
0.78,
0.79,
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
