pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.071,
0.072,
0.073,
0.074,
0.076,0.0004323184649939765
0.077,0.0006601394081170351
0.078,0.0008901850697587153
0.079,0.0011224085859125863
0.08,0.0013567644863910376
0.09,0.003808506744997598
0.1,0.006432099246755391
0.11,0.009198635846068597
0.12,0.0120856631121832
0.13,0.01507540977950781
0.14,0.018153584465430857
0.15,0.021308535431675952
0.16,0.02453064878591862
0.17,0.027811908200712714
0.18,0.031145566757397394
0.19,0.03452589836733446
0.2,0.03794800668547087
0.21,0.041407676339087957
0.22,0.044901255677745534
0.23,0.04842556347385921
0.24,0.05197781387258002
0.25,0.05555555555718553
0.26,0.059156621985786056
0.27,0.06277909043394066
0.28,0.06642124800636728
0.29,0.0700815632671472
0.3,0.07375866244035878
0.31,0.07745130929514678
0.32,0.08115838808854964
0.33,0.08487888902944572
0.34,0.08861189579541108
0.35,0.09235657482876727
0.36,0.09611216606606537
0.37,0.09987797492452823
0.38,0.10365336529333873
0.39,0.10743775344693761
0.4,0.11123060269664865
0.41,0.11503141869419375
0.42,0.11883974529705722
0.43,0.12265516089485469
0.44,0.12647727519310537
0.45,0.13030572631034298
0.46,0.13414017822098076
0.47,0.1379803184718974
0.48,0.14182585612232262
0.49,0.14567651992142785
0.5,0.14953205663718458
0.51,0.15339222959411486
0.52,0.15725681732269178
0.53,0.16112561233479594
0.54,0.16499842005764193
0.55,0.16887505780732276
0.56,0.1727553539136212
0.57,0.17663914688083726
0.58,0.18052628463865547
0.59,0.1844166238758494
0.6,0.18831002939919667
0.61,0.19220637357162954
0.62,0.19610553578280027
0.63,0.20000740197006778
0.64,0.20391186418630633
0.65,0.20781882018572143
0.66,0.21172817304208025
0.67,0.21563983082816943
0.68,0.21955370627364312
0.69,0.22346971648409836
0.7,0.2273877826637518
0.71,0.23130782986692944
0.72,0.2352297867675644
0.73,0.2391535854358975
0.74,0.24307916114038955
0.75,0.2470064521568367
0.76,0.2509353996098997
0.77,0.25486594728582096
0.78,0.25879804151357216
0.79,0.26273163098837515
0.8,0.266666666667256
0.81,0.2706031016357861
0.82,0.2745408909964318
0.83,0.2784799917569059
0.84,0.2824203627293218
0.85,0.28636196444735773
0.86,0.2903047590582077
0.87,0.2942487102577537
0.88,0.2981937832077285
0.89,0.3021399444456756
0.9,0.30608716184893314
0.91,0.31003540454099326
0.92,0.3139846428410778
0.93,0.317934848206515
0.94,0.3218859931823152
0.95,0.3258380513435468
0.96,0.3297909972521156
0.97,0.33374480640274196
0.98,0.3376994551941477
0.99,0.34165492087142996
