pi1,pi2
0.01,
0.02,
0.021,
0.022,
0.023,
0.024,
0.025,
0.026,
0.027,
0.028,
0.029,
0.03,0.00031451363303516003
0.04,0.013601724179261991
0.05,0.027011615423808692
0.06,0.040513041822443224
0.07,0.05408505280524367
0.08,0.06771290413534266
0.09,0.08138584822708461
0.1,0.09509582674037087
0.11,0.10883665602141589
0.12,0.12260349788378752
0.13,0.13639250369839206
0.14,0.15020056794685804
0.15,0.1640251533062785
0.16,0.17786416375047084
0.17,0.1917158508111596
0.18,0.2055787431198944
0.19,0.21945159267219286
0.2,0.23333333333351833
0.21,0.24722304836726303
0.22,0.26111994478415973
0.23,0.27502333286719166
0.24,0.28893260966546386
0.25,0.3028472456070599
0.26,0.3167667735465788
0.27,0.330690779710716
0.28,0.3446188962249445
0.29,0.35855079483952956
0.3,0.3724861817108124
0.31,0.38642479293882753
0.32,0.4003663908324467
0.33,0.4143107607039538
0.34,0.4282577081246273
0.35,0.44220705658009946
0.36,0.45615864543545226
0.37,0.4701123281668329
0.38,0.4840679708559852
0.39,0.4980254508324466
0.4,0.5119846555210362
0.41,0.5259454814190019
0.42,0.5399078331884157
0.43,0.5538716228674249
0.44,0.5678367691607364
0.45,0.5818031968273453
0.46,0.5957708361150832
0.47,0.6097396222635983
0.48,0.623709495079366
0.49,0.6376803985179043
0.5,0.6516522803452222
0.51,0.665625091817279
0.52,0.6795987873846513
0.53,0.6935733244368216
0.54,0.7075486630680731
0.55,0.7215247658721979
0.56,0.7355015977408084
0.57,0.7494791256868598
0.58,0.7634573186969829
0.59,0.7774361475730143
0.6,0.7914155848167457
0.61,0.8053956044894609
0.62,0.8193761821146925
0.63,0.8333572945665735
0.64,0.8473389199942031
0.65,0.8613210377208009
0.66,0.8753036281572697
0.67,0.8892866727625781
0.68,0.9032701539429148
0.69,0.9172540550048681
0.7,0.9312383601050043
0.71,0.9452230541778345
0.72,0.9592081229070025
0.73,0.9731935526712608
0.74,0.9871793305012517
0.75,
0.76,
0.77,
0.78,
0.79,
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
