lambda,f0,f1,f2
0.01,0.08156683231051644,0.5900718329543151,0.3283613347351652
0.02,0.08116926930596222,0.5899698355911671,0.32886089510289457
0.03,0.08077450580240987,0.589857699161531,0.3293677950361132
0.04,0.08038252327258946,0.5897351695751251,0.3298823071522485
0.05,0.07999330296764999,0.5896019812214852,0.3304047158108691
0.060000000000000005,0.07960682592357907,0.5894578563251681,0.3309353177512865
0.06999999999999999,0.07922307296721269,0.5893025042598252,0.33147442277298356
0.08,0.07884202472167462,0.5891356208168081,0.3320223544615299
0.09,0.07846366161126336,0.5889568874250337,0.3325794509636937
0.09999999999999999,0.07808796386578934,0.5887659703184562,0.33314606581574047
0.11,0.07771491152430733,0.5885625196466734,0.3337225688289961
0.12,0.07734448443824911,0.588346168524331,0.33430934703743176
0.13,0.07697666227389188,0.5881165320139865,0.3349068057121215
0.14,0.07661142451418627,0.5878732060374294,0.3355153694483592
0.15000000000000002,0.07624875045985387,0.5876157662089491,0.33613548333116405
0.16,0.0758886192297528,0.587343766584281,0.33676761418595397
0.17,0.07553100976046283,0.5870567383179525,0.3374122519215771
0.18000000000000002,0.07517590080505786,0.5867541882212394,0.3380699109737148
0.19,0.07482327093099228,0.5864355972117936,0.33874113185722743
0.2,0.07447309851707888,0.5861004186457042,0.33942648283721993
0.21000000000000002,0.07412536174947774,0.5857480765212633,0.34012656172925576
0.22,0.07378003861664102,0.5853779635429542,0.34084199784040925
0.23,0.07343710690314034,0.5849894390328774,0.34157345406398104
0.24000000000000002,0.07309654418230413,0.5845818266755902,0.3423216291420923
0.25,0.07275832780756689,0.5841544120806698,0.34308726011175633
0.26,0.0724224349024365,0.5837064401457892,0.3438711249517816
0.27,0.07208884234897725,0.5832371122012823,0.344674045449757
0.28,0.07175752677468214,0.5827455829149383,0.345496890310375
0.29000000000000004,0.07142846453760543,0.5822309569335741,0.3463405785287874
0.3,0.07110163170960017,0.5816922852351559,0.34720608305523926
0.31,0.07077700405748963,0.5811285611623045,0.3480944347802063
0.32,0.07045455702201421,0.5805387161051142,0.3490067268728846
0.33,0.07013426569430736,0.5799216147965945,0.3499441195091013
0.34,0.0698161047896996,0.5792760501807284,0.3509078450295688
0.35000000000000003,0.06950004861856854,0.5786007378076321,0.351899213573769
0.36000000000000004,0.06918607105396309,0.5778943097054627,0.35291961924058657
0.37,0.06887414549564488,0.5771553076718474,0.3539705468325266
0.38,0.06856424483022097,0.5763821759216917,0.3550535792480723
0.39,0.0682563413869181,0.5755732530191464,0.3561704055939596
0.4,0.06795040688852994,0.5747267630129395,0.3573228300985106
0.41000000000000003,0.0676464123970595,0.5738408056848529,0.3585127819181022
0.42000000000000004,0.06734432825338728,0.5729133458073853,0.3597423259392582
0.43,0.06704412401036779,0.5719422012956801,0.3610136746939937
0.44,0.06674576835854398,0.5709250301214527,0.3623292015200282
0.45,0.06644922904364374,0.5698593158403684,0.3636914551159719
0.46,0.06615447277487634,0.5687423515637486,0.3651031756614314
0.47000000000000003,0.06586146512290252,0.5675712221822055,0.36656731269493975
0.48000000000000004,0.06557017040626485,0.5663427846236039,0.36808704497009737
0.49,0.06528055156479727,0.5650536458956418,0.36966580253956094
0.5,0.06499257001838399,0.5637001386293488,0.37130729135223317
0.51,0.06470618550925399,0.5622782938006295,0.3730155206901133
0.52,0.06442135592561933,0.5607838102585159,0.3747948338158955
0.53,0.0641380371042836,0.5592120206381114,0.3766499422576061
0.54,0.06385618260942921,0.5575578531737473,0.3785859642168443
0.55,0.0635757434844041,0.5558157888578563,0.38060846765771983
0.56,0.06329666797292254,0.5539798133116803,0.38272351871534904
0.5700000000000001,0.06301890120551219,0.5520433626403133,0.3849377361541876
0.5800000000000001,0.06274238484649877,0.5499992624403314,0.3872583527130894
0.59,0.062467056696171475,0.5478396590089797,0.38969328429485933
0.6,0.06219285024192954,0.5455559416658285,0.3922512080922665
0.61,0.06191969415153233,0.5431386549491892,0.39494165089929406
0.62,0.06164751170049972,0.5405773992756547,0.397775089023837
0.63,0.06137622012481521,0.5378607184667026,0.40076306140851514
0.64,0.061105729888969014,0.5349759723426228,0.4039182977684451
0.65,0.06083594385831552,0.5319091923715662,0.4072548637701493
0.66,0.06056675636361445,0.5286449181440142,0.4107883254925901
0.67,0.06029805214466512,0.5251660122363486,0.4145359356188478
0.68,0.060029705159313336,0.521453450854379,0.4185168439862698
0.6900000000000001,0.05976157724362747,0.517486087528897,0.42275233522740613
0.7000000000000001,0.059493516609862504,0.5132403871463614,0.4272660962437867
0.7100000000000001,0.05922535617022053,0.5086901277735908,0.43208451605613996
0.72,0.05895691167818494,0.5038060682169637,0.4372370201047218
0.73,0.05868797968534299,0.4985555801623908,0.442756440152158
0.74,0.058418335321885596,0.4929022452934857,0.4486794193846798
0.75,0.05814772992471097,0.486805420246942,0.4550468498283658
0.76,0.057875888560497475,0.48021977600076404,0.4619043354385536
0.77,0.057602507524758234,0.47309482375233913,0.46930266872269677
0.78,0.05732725194487193,0.46537444707069536,0.47729830098442577
0.79,0.057049753678488115,0.4569964706781936,0.4859537756434862
0.8,0.05676960978114019,0.44789231014979347,0.4953380800691423
0.81,0.056486381919245675,0.43798676437078443,0.5055268537101106
0.8200000000000001,0.05619959722380668,0.4271980334084251,0.5166023693681535
0.8300000000000001,0.05590875120595972,0.4154380670312574,0.5286531817620773
0.8400000000000001,0.05561331346669512,0.40261337009566894,0.5417733164375568
0.85,0.055312736992708236,0.3886264044365007,0.5560608585699656
0.86,0.05500647178497199,0.373377723729039,0.5716158044859949
0.87,0.05469398334682437,0.3567689462971104,0.5885370703568759
0.88,0.054374776098796686,0.3387065990930717,0.6069186248083533
0.89,0.05404842105027036,0.3191067465352798,0.6268448324135756
0.9,0.05371458608244288,0.2979001549910051,0.6483852589258408
0.91,0.053373066135863824,0.2750375610016904,0.671589372862538
0.92,0.05302380972753346,0.2504944541606264,0.6964817361128256
0.93,0.05266693789498845,0.22427471263501955,0.723058349469927
0.9400000000000001,0.052302752164413185,0.196412491756116,0.7512847560771005
0.9500000000000001,0.05193172952927659,0.16697197977265354,0.7810962906980256
0.9600000000000001,0.051554504445702656,0.13604496216517079,0.8124005333855611
0.97,0.051171839970072776,0.10374649185451554,0.8450816681719117
0.98,0.05078459178640678,0.07020924728073503,0.8790061609340013
0.99,0.05039366958625283,0.03557730099537673,0.9140290294109865
