pi1,pi2
0.001,
0.002,
0.003,
0.004,
0.005,
0.006,
0.007,4.546054348439963e-05
0.008,0.0008657304465259706
0.009,0.0016895087392035956
0.01,0.002516479528868948
0.02,0.010915576029982603
0.03,0.019466607458752304
0.04,0.028108507421647465
0.05,0.03681164951809732
0.06,0.04555911754173511
0.07,0.05434023922714555
0.08,0.06314780773867629
0.09,0.07197670923431113
0.1,0.08082317526015209
0.11,0.08968434475996279
0.12,0.09855799243536706
0.13,0.10744235255922686
0.14,0.11633600025613369
0.15,0.12523776908341644
0.16,0.13414669221702985
0.17,0.14306195954210343
0.18,0.1519828857391728
0.19,0.16090888609944187
0.2,0.16983945794773575
0.21,0.17877416617127545
0.22,0.1877126317809993
0.23,0.19665452282112741
0.24,0.20559954700389146
0.25,0.2145474457704978
0.26,0.22349798937494508
0.27,0.23245097286103802
0.28,0.2414062126984938
0.29,0.25036354395568683
0.3,0.259322817947805
0.31,0.26828390021995346
0.32,0.27724666882919297
0.33,0.2862110128930945
0.34,0.2951768313291798
0.35,0.3041440317636373
0.36,0.313112529587703
0.37,0.3220822471545036
0.38,0.33105311303712714
0.39,0.3400250614271566
0.4,0.3489980315656165
0.41,0.3579719672567573
0.42,0.3669468164574731
0.43,0.37592253086671956
0.44,0.38489906560497134
0.45,0.3938763789152894
0.46,0.40285443186799
0.47,0.41183318815535336
0.48,0.42081261383230867
0.49,0.42979267715436215
0.5,0.43877334839391563
0.51,0.4477545996565848
0.52,0.4567364047767525
0.53,0.4657187391518961
0.54,0.47470157964174176
0.55,0.483684904460217
0.56,0.4926686930638011
0.57,0.5016529260866961
0.58,0.5106375852255759
0.59,0.5196226531891633
0.6,0.5286081136261993
0.61,0.5375939510498072
0.62,0.546580150794277
0.63,0.5555666989502321
0.64,0.5645535823178132
0.65,0.5735407883742597
0.66,0.5825283052054823
0.67,0.5915161214988588
0.68,0.6005042264784041
0.69,0.6094926098867652
0.7,0.6184812619564047
0.71,0.6274701733735885
0.72,0.6364593352567727
0.73,0.645448739127793
0.74,0.6544383768866538
0.75,0.6634282407971202
0.76,0.6724183234723125
0.77,0.6814086178314873
0.78,0.6903991171072397
0.79,0.6993898148238947
0.8,0.7083807047686943
0.81,0.7173717809953983
0.82,0.7263630377954724
0.83,0.7353544697016889
0.84,0.7443460714629168
0.85,0.7533378380369176
0.86,0.7623297645759387
0.87,0.7713218464339175
0.88,0.7803140791340665
0.89,0.7893064583760764
0.9,0.7982989800217096
0.91,0.8072916400875984
0.92,0.8162844347380387
0.93,0.8252773602777908
0.94,0.8342704131520763
0.95,0.8432635899285711
0.96,0.8522568873010077
0.97,0.861250302078369
0.98,0.8702438311848893
0.99,0.8792374716492498
