pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.121,
0.122,
0.123,
0.124,
0.126,
0.127,
0.128,
0.129,
0.13,0.0006572799762017567
0.14,0.018406069536801576
0.15,0.036159078561536516
0.16,0.053916190362199946
0.17,0.07167729287143679
0.18,0.08944227840863964
0.19,0.10721104344944624
0.2,0.12498348842405017
0.21,0.14275951750470633
0.22,0.1605390384364558
0.23,0.17832196234263972
0.24,0.19610820358803818
0.25,0.21389767958798553
0.26,0.2316903107075261
0.27,0.24948602008853668
0.28,0.26728473353447596
0.29,0.28508637940593773
0.3,0.3028908884693843
0.31,0.3206981938287152
0.32,0.33850823079561077
0.33,0.35632093680309257
0.34,0.3741362513226875
0.35,0.3919541157635831
0.36,0.4097744733933912
0.37,0.427597269269719
0.38,0.4454224501645346
0.39,0.4632499644813304
0.4,0.48107976221190396
0.41,0.4989117948499198
0.42,0.51674601534769
0.43,0.5345823780477434
0.44,0.5524208386432093
0.45,0.5702613541093858
0.46,0.5881038826677245
0.47,0.6059483837318054
0.48,0.6237948178677208
0.49,0.6416431467472549
0.5,0.6594933331082635
0.51,0.677345340722262
0.52,0.6951991343440032
0.53,0.7130546796934669
0.54,0.7309119434090413
0.55,0.7487708930115071
0.56,0.7666314968932306
0.57,0.7844937242713457
0.58,0.8023575451625399
0.59,0.8202229303614474
0.6,0.8380898514010291
0.61,0.8559582805561756
0.62,0.873828190778879
0.63,0.8916995557162384
0.64,0.9095723496600409
0.65,0.9274465475395548
0.66,0.9453221248927202
0.67,0.9631990578589434
0.68,0.9810773231466837
0.69,
0.7,
0.71,
0.72,
0.73,
0.74,
0.75,
0.76,
0.77,
0.78,
0.79,
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
