lambda,f0,f1,f2
0.42000000000000004,0.07166573619519384,0.3017215392343181,0.6266127245704795
0.43,0.07127627062890134,0.29887958577908086,0.6298441435919836
0.44,0.0708876150492317,0.29596682663442414,0.6331455583163478
0.45,0.07049972794502209,0.2929816846237454,0.6365185874312468
0.46,0.07011256829211153,0.28992258067098226,0.6399648510368919
0.47000000000000003,0.06972609567033358,0.28678793805891784,0.6434859662707431
0.48000000000000004,0.06934027038894457,0.28357618709641985,0.647083542514637
0.49,0.06895505362058942,0.2802857702076947,0.65075917617171
0.5,0.06857040754379047,0.2769151474535141,0.6545144450027035
0.51,0.06818629549385773,0.27346280249096067,0.6583509020151833
0.52,0.06780268212201407,0.2699272489741354,0.6622700689038374
0.53,0.06741953356237737,0.2663070373932193,0.6662734290444124
0.54,0.06703681760630796,0.26260076234377705,0.6703624200499003
0.55,0.0666545038834839,0.25880707021195826,0.6745384259045872
0.56,0.06627256404885085,0.25492466725388,0.6788027686972696
0.5700000000000001,0.06589097197447662,0.2509523280402846,0.683156699985273
0.5800000000000001,0.06550970394506364,0.24688890422857163,0.6876013918263579
0.59,0.0651287388557618,0.2427333336161612,0.6921379275280766
0.6,0.06474805841063468,0.23848464941918385,0.6967672921701711
0.61,0.06436764732000635,0.23414198971159966,0.7014903629684002
0.62,0.0639874934946649,0.22970460694982875,0.7063078995555334
0.63,0.06360758823475232,0.22517187749887935,0.7112205342663669
0.64,0.06322792641099433,0.2205433110668891,0.7162287625221736
0.65,0.0628485066357739,0.21581855994665575,0.721332933417616
0.66,0.062469331421488035,0.21099742795582183,0.7265332406227349
0.67,0.062090407323508186,0.20607987896105248,0.7318297137155362
0.68,0.06171174506508844,0.20106604486763235,0.7372222100672514
0.6900000000000001,0.061333359641595975,0.19595623295359066,0.7427104074047584
0.7000000000000001,0.06095527040148667,0.19075093242705835,0.7482937971714454
0.7100000000000001,0.06057750110166496,0.18545082008848185,0.7539716788097267
0.72,0.06020007993504553,0.1800567649840743,0.7597431550809012
0.73,0.0598230395283849,0.17456983194448777,0.7656071285270759
0.74,0.059446416908881985,0.16899128391398643,0.7715622991771466
0.75,0.05907025343831712,0.16332258298773997,0.7776071635738426
0.76,0.058694594714070354,0.15756539009165765,0.7837400151942885
0.77,0.05831949043673428,0.15172156325645417,0.7899589463067589
0.78,0.05794499424465804,0.14579315445843166,0.7962618512971783
0.79,0.057571163516180364,0.13978240502011463,0.8026464314636719
0.8,0.05719805914097969,0.1336917395871919,0.8091102012718706
0.81,0.05682574526232912,0.12752375871978186,0.81565049601797
0.8200000000000001,0.05645428899271184,0.12128123015960787,0.8222644808478042
0.8300000000000001,0.05608376010557481,0.11496707885524263,0.8289491610390571
0.8400000000000001,0.055714230706478365,0.10858437584805553,0.8357013934455967
0.85,0.05534577488717545,0.10213632613899432,0.8425178989737532
0.86,0.05497846836648948,0.0956262556720628,0.8493952759612036
0.87,0.054612388121942135,0.08905759758210603,0.8563300142963878
0.88,0.05424761201623678,0.08243387786393981,0.8633185101194827
0.89,0.053884218422728725,0.07575870062551696,0.870357080951865
0.9,0.05352228585380422,0.06903573308932019,0.8774419810564769
0.91,0.053161892596127,0.062268690505788094,0.8845694168980462
0.92,0.05280311635627567,0.055461321137073215,0.8917355625068523
0.93,0.05244603392016149,0.04861739146262326,0.8989365746168085
0.9400000000000001,0.05209072082917274,0.041740671747506335,0.9061686074238963
0.9500000000000001,0.051737251075626586,0.034834922102201266,0.9134278268225714
0.9600000000000001,0.05138569681974367,0.027903879148629906,0.9207104240312164
0.97,0.05103612812985298,0.02095124339166485,0.9280126284775689
0.98,0.050688612747166836,0.013980667379444003,0.9353307198756258
0.99,0.05034321587600896,0.0069957447193210055,0.9426610394064594
