pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.14,
0.15,
0.16,
0.17,
0.18,
0.19,
0.2,
0.21,
0.22,
0.23,
0.24,
0.25,
0.26,
0.27,
0.28,
0.29,
0.291,
0.292,0.00011966961843233739
0.293,0.0004788159799118009
0.294,0.0008381673660170004
0.295,0.001197722195645967
0.296,0.0015574789129079237
0.297,0.001917435969115294
0.298,0.002277591837190093
0.299,0.002637945008062332
0.3,0.0029984939798652203
0.31,0.00661443430649938
0.32,0.01024841696947347
0.33,0.0138991739033986
0.34,0.01756555535541365
0.35,0.021246516181101
0.36,0.02494110401683534
0.37,0.02864844904403927
0.38,0.03236775510764013
0.39,0.03609829196542889
0.4,0.03983938850985081
0.41,0.043590426810960654
0.42,0.04735083690490891
0.43,0.05112009214787911
0.44,0.05489770513187444
0.45,0.0586832240651108
0.46,0.062476229526976054
0.47,0.06627633159755568
0.48,0.07008316727168457
0.49,0.07389639816112692
0.5,0.07771570840564883
0.51,0.08154080283260107
0.52,0.08537140526056616
0.53,0.0892072569830849
0.54,0.0930481153928459
0.55,0.09689375274633673
0.56,0.10074395502934053
0.57,0.10459852092687856
0.58,0.10845726088319288
0.59,0.11231999626257376
0.6,0.11618655855340629
0.61,0.12005678866585862
0.62,0.12393053626918774
0.63,0.12780765920107717
0.64,0.13168802290938916
0.65,0.135571499955144
0.66,0.13945796953350753
0.67,0.14334731705600526
0.68,0.1472394337435421
0.69,0.15113421626984375
0.7,0.15503156641210178
0.71,0.15893139074843926
0.72,0.16283360036257957
0.73,0.16673811056652352
0.74,0.17064484065924176
0.75,0.17455371369257128
0.76,0.17846465625511937
0.77,0.1823775982669722
0.78,0.18629247278520888
0.79,0.19020921585263406
0.8,0.19412776629968992
0.81,0.19804806562920532
0.82,0.2019700578363154
0.83,0.20589368930401564
0.84,0.20981890866269923
0.85,0.21374566667850758
0.86,0.21767391613807915
0.87,0.22160361174770468
0.88,0.2255347100396856
0.89,0.22946716927509092
0.9,0.2334009493681235
0.91,0.23733601178887712
0.92,0.24127231950571057
0.93,0.24520983689880974
0.94,0.24914852969895973
0.95,0.25308836492992004
0.96,0.25702931083999375
0.97,0.26097133683719875
0.98,0.2649144134640568
0.99,0.2688585123147561
