pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.14,
0.15,
0.16,
0.17,
0.18,
0.19,
0.2,
0.21,
0.22,
0.23,
0.24,
0.25,
0.26,
0.27,
0.28,
0.29,
0.3,
0.31,
0.32,
0.33,
0.34,
0.35,
0.36,
0.37,
0.38,
0.39,
0.4,
0.41,
0.42,
0.43,
0.44,
0.45,
0.46,
0.47,
0.48,
0.49,
0.5,
0.51,
0.52,
0.521,
0.522,
0.523,
0.524,7.102643649275201e-05
0.525,0.0004439619231942339
0.526,0.0008169755213752323
0.527,0.00119006689248544
0.528,0.0015632356979745482
0.529,0.0019364815920890521
0.53,0.0023098042434818414
0.54,0.006047179554570495
0.55,0.00979187386230811
0.56,0.013543580879510944
0.57,0.01730201140137939
0.58,0.021066892131376726
0.59,0.02483796458994458
0.6,0.02861498409525041
0.61,0.032397718862787785
0.62,0.03618594914459417
0.63,0.03997946644410237
0.64,0.04377807281382874
0.65,0.04758158018187412
0.66,0.051389809721644024
0.67,0.0552025913152104
0.68,0.05901976299146221
0.69,0.06284117046510065
0.7,0.06666666666843142
0.71,0.07049611132637595
0.72,0.0743293705783035
0.73,0.07816631660706651
0.74,0.08200682728964541
0.75,0.08585078589101287
0.76,0.08969808076880247
0.77,0.09354860508157935
0.78,0.09740225655113452
0.79,0.10125893720677155
0.8,0.10511855316200718
0.81,0.10898101439847555
0.82,0.11284623457864497
0.83,0.11671413084412843
0.84,0.12058462365000999
0.85,0.12445763659917125
0.86,0.12833309628021952
0.87,0.13221093213062662
0.88,0.13609107628906408
0.89,0.13997346347654951
0.9,0.1438580308739929
0.91,0.14774471799253883
0.92,0.15163346657992452
0.93,0.15552422051243264
0.94,0.15941692570485066
0.95,0.1633115300024233
0.96,0.16720798310521856
0.97,0.17110623649249448
0.98,0.175006243332659
0.99,0.17890795840763649
