pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.131,
0.132,
0.133,
0.134,0.0009137830238520805
0.135,0.0022845700397351124
0.136,0.003655491157556005
0.137,0.0050265454084846214
0.138,0.006397731848902021
0.139,0.00776904952798606
0.14,0.009140497512922594
0.15,0.022861944860880678
0.16,0.03659545909623084
0.17,0.05034024223428814
0.18,0.06409556753719936
0.19,0.0778607715075885
0.2,0.09163524696628338
0.21,0.10541843704124694
0.22,0.1192098298984379
0.23,0.1330089541893894
0.24,0.14681537501021522
0.25,0.1606286903540344
0.26,0.1744485279955885
0.27,0.18827454271440827
0.28,0.20210641383132028
0.29,0.21594384302227632
0.3,0.22978655235548165
0.31,0.2436342825554245
0.32,0.25748679140736763
0.33,0.2713438523779361
0.34,0.2852052533149396
0.35,0.29907079532727576
0.36,0.3129402917188558
0.37,0.32681356707740156
0.38,0.34069045639925527
0.39,0.3545708043330449
0.4,0.36845446445576263
0.41,0.38234129863888267
0.42,0.39623117646490297
0.43,0.41012397467269884
0.44,0.4240195766785097
0.45,0.4379178721221389
0.46,0.45181875644556513
0.47,0.4657221305147753
0.48,0.47962790027401103
0.49,0.4935359764000151
0.5,0.5074462740319117
0.51,0.5213587124650694
0.52,0.5352732149169993
0.53,0.5491897082824445
0.54,0.5631081229064796
0.55,0.577028392393627
0.56,0.5909504534025647
0.57,0.604874245480453
0.58,0.6187997109044648
0.59,0.6327267945017041
0.6,0.6466554435447619
0.61,0.6605856075824389
0.62,0.6745172383425033
0.63,0.6884502895948302
0.64,0.7023847170613617
0.65,0.7163204782936511
0.66,0.73025753259363
0.67,0.7441958409235662
0.68,0.7581353658088221
0.69,0.7720760712730252
0.7,0.786017922748028
0.71,0.7999608870270878
0.72,0.8139049321748254
0.73,0.8278500274876103
0.74,0.8417961434107197
0.75,0.8557432515095303
0.76,0.8696913243974831
0.77,0.8836403356964658
0.78,0.8975902599899956
0.79,0.9115410727799951
0.8,0.925492750439975
0.81,0.9394452701826181
0.82,0.9533986100165612
0.83,0.9673527487247839
0.84,0.9813076658105868
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
