lambda,f0,f1,f2
0.01,0.14871881118435082,0.40291832031998426,0.44836286849571066
0.02,0.14818533583964982,0.40284359093823946,0.44897107322211177
0.03,0.14765331956164504,0.40276066001058697,0.4495860204277888
0.04,0.14712277611567254,0.4026692923867111,0.45020793149762706
0.05,0.14659371877330007,0.40256924378297004,0.45083703744371073
0.060000000000000005,0.1460661603055021,0.4024602603000589,0.4514735793944314
0.06999999999999999,0.14554011297566652,0.4023420779104918,0.45211780911382543
0.08,0.14501558853247123,0.40221442191392764,0.4527699895535836
0.09,0.1444925982025019,0.40207700635769394,0.4534303954398073
0.09999999999999999,0.14397115268262758,0.4019295334200992,0.45409931389727554
0.11,0.14345126213210846,0.4017716927537978,0.4547770451140892
0.12,0.142932936164351,0.4016031607860556,0.4554639030495905
0.13,0.14241618383829505,0.40142359997272825,0.45616021618898256
0.14,0.14190101364938112,0.4012326580023767,0.456866328348245
0.15000000000000002,0.14138743352004907,0.4010299669466569,0.45758259953329194
0.16,0.14087545078969835,0.4008151423527126,0.458309406857597
0.17,0.14036507220405348,0.4005877822729811,0.45904714552296594
0.18000000000000002,0.1398563039038903,0.4003474662274685,0.4597962298686385
0.19,0.13934915141301235,0.40009375409287296,0.46055709449411514
0.2,0.1388436196254274,0.3998261849126623,0.4613301954618972
0.21000000000000002,0.138339712791642,0.39954427562156203,0.46211601158679905
0.22,0.1378374345039414,0.39924751967712774,0.46291504581892357
0.23,0.13733678768062246,0.39893538559079716,0.4637278267285838
0.24000000000000002,0.13683777454898813,0.3986073153494827,0.4645549101015293
0.25,0.1363403966270559,0.39826272271852026,0.4653968806544219
0.26,0.13584465470379556,0.3979009914153578,0.466254353880847
0.27,0.1353505488177777,0.39752147314263975,0.4671279780395835
0.28,0.13485807823406867,0.3971234854680607,0.4680184362978753
0.29000000000000004,0.13436724141919118,0.3967063095370676,0.4689264490437393
0.3,0.13387803601397058,0.3962691876031345,0.4698527763829
0.31,0.1333904588040344,0.3958113203585865,0.4707982208373749
0.32,0.13290450568776355,0.39533186404739734,0.4717636302648408
0.33,0.13242017164139883,0.39482992733907085,0.472749901019532
0.34,0.13193745068105547,0.39430456794082286,0.47375798137811814
0.35000000000000003,0.13145633582130664,0.3937547889225024,0.4747888752561929
0.36000000000000004,0.13097681902999186,0.39317953472600337,0.47584364624400577
0.37,0.13049889117887373,0.3925776868278101,0.4769234219933045
0.38,0.13002254198970492,0.39194805901967344,0.478029398990624
0.39,0.12954775997521792,0.39128939226842346,0.47916284775636353
0.4,0.12907453237453526,0.3906003491116432,0.4803251185138233
0.41000000000000003,0.1286028450823772,0.3898795075405515,0.48151764737707065
0.42000000000000004,0.12813268257142166,0.38912535431597733,0.4827419631126063
0.43,0.12766402780707203,0.38833627765673817,0.4839996945361856
0.44,0.127196862153817,0.3875105592325341,0.48529257861365516
0.45,0.12673116527223421,0.38664636538500813,0.4866224693427522
0.46,0.12626691500563444,0.385741737491605,0.48799134750276346
0.47000000000000003,0.12580408725514258,0.38479458137580114,0.4894013313690519
0.48000000000000004,0.12534265584194645,0.38380265565571664,0.4908546885023368
0.49,0.12488259235520893,0.38276355890897906,0.49235384873581556
0.5,0.12442386598401092,0.3816747155165272,0.49390141849947283
0.51,0.12396644333144341,0.3805333600300962,0.49550019663844763
0.52,0.1235102882087598,0.3793365198882248,0.4971531919030139
0.53,0.123055361407184,0.37808099628241393,0.49886364231041364
0.54,0.12260162044472553,0.37676334294945696,0.5006350366058274
0.55,0.12214901928494498,0.3753798426359085,0.5024711380791398
0.56,0.12169750802424878,0.3739264809471599,0.5043760110286049
0.5700000000000001,0.12124703254382448,0.3723989172551361,0.5063540502010518
0.5800000000000001,0.12079753412185695,0.37079245229542845,0.5084100135827317
0.59,0.12034894900103413,0.3691019920349515,0.5105490589639997
0.6,0.1199012079057707,0.3673220073360275,0.5127767847581938
0.61,0.11945423550279174,0.3654464888795516,0.515099275617651
0.62,0.11900794979798085,0.36346889674007443,0.5175231534619558
0.63,0.11856226146144064,0.36138210392659803,0.520055634611954
0.64,0.1181170730717893,0.3591783331164495,0.5227045938117741
0.65,0.11767227826960384,0.356849085713891,0.5254786360165405
0.66,0.11722776080884546,0.35438506226266114,0.5283871769284796
0.67,0.1167833934938916,0.3517760731320974,0.5314405333740143
0.68,0.11633903698859563,0.3490109382834469,0.5346500247279303
0.6900000000000001,0.11589453848275404,0.346077374811956,0.5380280867053184
0.7000000000000001,0.11544973020027725,0.342961870855494,0.5415883989442293
0.7100000000000001,0.1150044277328294,0.33964954437727735,0.5453460278898645
0.72,0.11455842818243812,0.3361239852798869,0.5493175865376958
0.73,0.11411150809734535,0.3323670793185283,0.55352141258413
0.74,0.11366342118729879,0.32835881238383025,0.5579777664288342
0.75,0.113213895808235,0.3240770539659888,0.5627090502257052
0.76,0.1127626322128264,0.3194973190591073,0.5677400487280891
0.77,0.11230929957354593,0.3145925085025269,0.5730981919239407
0.78,0.11185353280037569,0.3093326289033948,0.5788138382963229
0.79,0.11139492919763139,0.3036844949891571,0.5849205758132534
0.8,0.1109330450362331,0.29761141969345656,0.5914555352702657
0.81,0.11046739216134908,0.29107290070518327,0.5984597071334711
0.8200000000000001,0.10999743481404455,0.2840243168689345,0.6059782483170463
0.8300000000000001,0.10952258692197961,0.27641665397107734,0.6140607591069677
0.8400000000000001,0.1090422102104285,0.2681962872876085,0.6227615025020331
0.85,0.10855561360109606,0.25930485787288243,0.6321395285259592
0.86,0.10806205449843055,0.24967929069727438,0.6422586548040037
0.87,0.10756074270086713,0.2392520146464053,0.6531872426527734
0.88,0.10705084779725504,0.22795145552645435,0.6649976966763993
0.89,0.10653151098272322,0.21570288093375972,0.6777656080836515
0.9,0.10600186220376344,0.20242967619508725,0.6915684616012139
0.91,0.10546104335723287,0.18805511844357667,0.7064838381990751
0.92,0.10490823785564013,0.17250468565020138,0.722587076494002
0.93,0.10434270618305667,0.15570888461862092,0.73994840919854
0.9400000000000001,0.10376382610324748,0.13760650583677958,0.7586296680600486
0.9500000000000001,0.10317113503224853,0.11814811975606641,0.7786807452114656
0.9600000000000001,0.10256437095170495,0.09729953374283135,0.8001360953068165
0.97,0.10194350741735511,0.0750448554000528,0.8230116371819993
0.98,0.10130877804064012,0.051388783420777566,0.8473024385385648
0.99,0.10066068653091081,0.026357792682073396,0.872981520782832
