pi1,pi2
0.001,9.710470158174146e-06
0.002,3.805005901716584e-05
0.003,8.391364568691933e-05
0.004,0.0001462953467807119
0.005,0.00022427663209441945
0.006,0.0003170162005116748
0.007,0.000423741292947035
0.008,0.0005437402406376112
0.009,0.0006763560074760293
0.01,0.0008209805751175583
0.02,0.002820760186166703
0.03,0.005584180995348083
0.04,0.008884652135261073
0.05,0.012583682993584804
0.06,0.016590011954075307
0.07,0.020840164111483872
0.08,0.0252881549554537
0.09,0.029899590551549823
0.1,0.03464807590066183
0.11,0.039512920673608086
0.12,0.04447761513688547
0.13,0.049528784151071176
0.14,0.054655449264410925
0.15,0.059848495712180275
0.16,0.06510027951464599
0.17,0.07040433256373209
0.18,0.07575513777159146
0.19,0.08114795522502273
0.2,0.08657868603422282
0.21,0.09204376450811524
0.22,0.09754007189605379
0.23,0.10306486669327987
0.24,0.10861572789412834
0.25,0.11419050838373455
0.26,0.11978729640812832
0.27,0.1254043834695799
0.28,0.1310402374766796
0.29,0.1366934800794749
0.3,0.14236286748735444
0.31,0.148047274135796
0.32,0.15374567871936584
0.33,0.15945715218758919
0.34,0.1651808473723448
0.35,0.17091599003068852
0.36,0.17666187104018788
0.37,0.18241783958469707
0.38,0.1881832972009135
0.39,0.19395769254165307
0.4,0.19974051677300633
0.41,0.20553129949012558
0.42,0.21132960511562535
0.43,0.21713502970496465
0.44,0.2229471980723704
0.45,0.22876576126971856
0.46,0.2345903942779088
0.47,0.2404207940043758
0.48,0.24625667741025745
0.49,0.25209777988607374
0.5,0.25794385374986034
0.51,0.2637946669037716
0.52,0.2696500016203421
0.53,0.2755096534259906
0.54,0.2813734301105808
0.55,0.2872411508090133
0.56,0.2931126451692558
0.57,0.2989877525924067
0.58,0.30486632154118715
0.59,0.3107482089024588
0.6,0.3166332794037637
0.61,0.3225214050874922
0.62,0.3284124648102598
0.63,0.33430634379991037
0.64,0.3402029332305279
0.65,0.34610212984426875
0.66,0.35200383560560744
0.67,0.35790795735558395
0.68,0.3638144065308782
0.69,0.36972309885767485
0.7,0.3756339541175589
0.71,0.3815468958918026
0.72,0.38746185134166705
0.73,0.3933787509959091
0.74,0.39929752856709855
0.75,0.40521812075353125
0.76,0.4111404670879612
0.77,0.4170645097791305
0.78,0.42299019354969736
0.79,0.4289174655209852
0.8,0.43484627505811324
0.81,0.44077657368355877
0.82,0.44670831493669433
0.83,0.4526414542765451
0.84,0.4585759489917481
0.85,0.46451175809610656
0.86,0.47044884224935424
0.87,0.4763871636743195
0.88,0.48232668607048534
0.89,0.488267374559967
0.9,0.49420919559386983
0.91,0.5001521169162729
0.92,0.506096107484994
0.93,0.5120411374175663
0.94,0.5179871779372138
0.95,0.5239342013296318
0.96,0.5298821808853622
0.97,0.5358310908529718
0.98,0.5417809064066388
0.99,0.5477316035993309
