pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.14,
0.15,
0.16,
0.17,
0.18,
0.19,
0.2,
0.21,
0.22,
0.23,
0.24,
0.241,
0.242,
0.243,
0.244,
0.245,
0.246,
0.247,
0.248,
0.249,
0.25,1.942217898043054e-09
0.26,0.003179681094750797
0.27,0.006400638213254112
0.28,0.009659702046572726
0.29,0.012954031440906387
0.3,0.016281070705193048
0.31,0.01963851356990751
0.32,0.02302427262389214
0.33,0.026436453220771983
0.34,0.02987333113823604
0.35,0.03333333333469373
0.36,0.03681502131709061
0.37,0.040317076709301077
0.38,0.04383828866814147
0.39,0.04737754288408663
0.4,0.05093381194699247
0.41,0.054506146831916
0.42,0.05809366942579726
0.43,0.06169556587890761
0.44,0.06531108071983689
0.45,0.0689395116115653
0.46,0.07258020466938456
0.47,0.07623255027584004
0.48,0.07989597934227073
0.49,0.08356995992330643
0.5,0.08725399419152435
0.51,0.09094761569663237
0.52,0.09465038689477213
0.53,0.09836189690832443
0.54,0.10208175949460725
0.55,0.10580961119825567
0.56,0.1095451096692749
0.57,0.11328793213596254
0.58,0.1170377740002848
0.59,0.12079434756291041
0.6,0.12455738085269112
0.61,0.12832661654978347
0.62,0.13210181100241217
0.63,0.13588273331206416
0.64,0.13966916451952716
0.65,0.14346089680893614
0.66,0.1472577328162665
0.67,0.15105948497024127
0.68,0.1548659748872628
0.69,0.1586770327951564
0.7,0.16249249703975188
0.71,0.16631221357345588
0.72,0.1701360355338652
0.73,0.17396382280437173
0.74,0.17779544163599428
0.75,0.181630764294422
0.76,0.1854696687070578
0.77,0.18931203816048386
0.78,0.19315776100513057
0.79,0.19700673038155517
0.8,0.20085884395752457
0.81,0.20471400369751358
0.82,0.20857211563220218
0.83,0.21243308965318458
0.84,0.2162968393112795
0.85,0.22016328162924714
0.86,0.224032336932514
0.87,0.22790392867989773
0.88,0.23177798332314478
0.89,0.23565443013765522
0.9,0.23953320111083315
0.91,0.24341423079802293
0.92,0.24729745620725757
0.93,0.2511828166840081
0.94,0.2550702538031351
0.95,0.2589597112644429
0.96,0.26285113479543576
0.97,0.2667444720684817
0.98,0.2706396726035686
0.99,0.2745366876962732
