lambda,f0,f1,f2
0.01,0.0764046254522711,0.45910513861030033,0.46449023593740063
0.02,0.0758870176543605,0.4566109160007567,0.4675020663449409
0.03,0.0753702057137566,0.4540545814998772,0.47057521278642
0.04,0.07485414254757125,0.4514349256388438,0.47371093181359125
0.05,0.07433878198709701,0.4487507451861589,0.4769104728266933
0.060000000000000005,0.07382407897146095,0.4460008469724491,0.4801750740560771
0.06999999999999999,0.07330998975358102,0.4431840520559099,0.4835059581905451
0.08,0.07279647211854377,0.4402992002391975,0.48690432764221286
0.09,0.07228348561433273,0.4373451549458971,0.49037135943976917
0.09999999999999999,0.07177099179459245,0.43432080846123766,0.4939081997441592
0.11,0.07125895447322127,0.4312250875402218,0.4975159579865564
0.12,0.07074733999004225,0.42805695938008265,0.5011957006298499
0.13,0.07023611748685703,0.4248154379512317,0.504948444561913
0.14,0.06972525919276124,0.4214995906744236,0.5087751501327987
0.15000000000000002,0.0692147407174842,0.41810854542703735,0.5126767138554573
0.16,0.06870454135108897,0.4146414978539266,0.5166539607949695
0.17,0.0681946443681848,0.411097718952054,0.5207076366797428
0.18000000000000002,0.06768503733442921,0.4074765628901236,0.524838399775444
0.19,0.06717571241278064,0.4037774750164324,0.5290468125707897
0.2,0.06666666666666672,0.4000000000000005,0.5333333333333341
0.21000000000000002,0.06615790235688226,0.39614379004124994,0.5376983076018695
0.22,0.06564942722874842,0.39220861308007554,0.5421419596911518
0.23,0.06514125478578875,0.3881943609208073,0.5466643842933923
0.24000000000000002,0.06463340454590527,0.38410105718539217,0.5512655382687287
0.25,0.06412590227588118,0.37992886499917977,0.5559452327249144
0.26,0.0636187801998864,0.37567809430733196,0.5607031254927972
0.27,0.0631120771775281,0.3713492087143621,0.5655387141081072
0.28,0.06260583884714353,0.36694283173699027,0.5704513294158692
0.29000000000000004,0.06210011772996757,0.3624597523576176,0.5754401299124008
0.3,0.0615949732911524,0.3579009297673963,0.580504096941469
0.31,0.061090471953826074,0.3532674971900149,0.5856420308561132
0.32,0.0605866870628902,0.348560764683557,0.5908525482535333
0.33,0.06008369879567275,0.343782220825029,0.5961340803793549
0.34,0.059581594017314006,0.33893353319402725,0.6014848727886866
0.35000000000000003,0.05908046607942404,0.33401654758493304,0.6069029863356533
0.36000000000000004,0.05858041456135795,0.32903328589291575,0.6123862995457309
0.37,0.058081544954412145,0.3239859426378089,0.617932512407715
0.38,0.05758396829014332,0.3188768801097073,0.6235391516001804
0.39,0.0570878007149453,0.31370862214140666,0.6292035771436691
0.4,0.056593163014093804,0.3084838465361468,0.6349229904497848
0.41000000000000003,0.05610018008925359,0.303205376200587,0.6406944437101096
0.42000000000000004,0.05560898039446619,0.2978761690565069,0.6465148505490526
0.43,0.055119695336311864,0.2924993068251077,0.6523809978385869
0.44,0.054632458644746425,0.2870779827985304,0.6582895585566867
0.45,0.054147405721547255,0.28161548872971326,0.6642371055487127
0.46,0.05366467297379747,0.27611520098720593,0.6702201260389978
0.47000000000000003,0.05318439714005413,0.2705805661329026,0.6762350367270519
0.48000000000000004,0.05270671461692019,0.2650150860887188,0.6822781992943979
0.49,0.05223176079365179,0.25942230306266273,0.6883459361436709
0.5,0.05175966940219845,0.25380578440558643,0.6944345461922227
0.51,0.05129057188963135,0.24816910756661378,0.7005403205438223
0.52,0.05082459681941895,0.24251584530916645,0.7066595578714462
0.53,0.05036186930732447,0.23684955133969807,0.7127885793530515
0.54,0.04990251049693672,0.2311737464888184,0.7189237430142442
0.55,0.049446637079078405,0.22549190557029722,0.7250614573506978
0.56,0.04899436085839673,0.2198074450264795,0.7311981941150193
0.5700000000000001,0.048545788369660635,0.2141237114518569,0.7373305001784171
0.5800000000000001,0.04810102054529547,0.20844397106738563,0.7434550083873399
0.59,0.04766015243496678,0.20277140020073267,0.7495684473643097
0.6,0.04722327297713821,0.19710907680889514,0.7556676502140093
0.61,0.04679046482182401,0.19145997306256637,0.7617495621156556
0.62,0.04636180420311499,0.18582694899554245,0.7678112468014423
0.63,0.04593736085945281,0.18021274720742692,0.7738498919332176
