pi1,pi2
0.01,
0.02,
0.021,
0.022,
0.023,
0.024,
0.025,
0.026,
0.027,
0.028,
0.029,
0.03,0.0006504306460728229
0.04,0.018229458185038825
0.05,0.03583913699559235
0.06,0.05347577174710028
0.07,0.07113629443184491
0.08,0.08881812841546602
0.09,0.10651908777586956
0.1,0.12423730148956849
0.11,0.1419711553054763
0.12,0.1597192465700504
0.13,0.1774803486723066
0.14,0.19525338269203163
0.15,0.21303739459805987
0.16,0.23083153668563192
0.17,0.24863505240285788
0.18,0.2664472637631288
0.19,0.28426756087526867
0.2,0.3020953932060546
0.21,0.3199302621465169
0.22,0.33777171475235956
0.23,0.3556193383955864
0.24,0.37347275615085207
0.25,0.3913316228589147
0.26,0.4091956217015151
0.27,0.42706446121925246
0.28,0.44493787271483193
0.29,0.46281560799846366
0.3,0.4806974373745689
0.31,0.4985831478841988
0.32,0.5164725417563484
0.33,0.5343654350249413
0.34,0.5522616562934818
0.35,0.5701610456473718
0.36,0.5880634536778779
0.37,0.6059687405889339
0.38,0.623876775430001
0.39,0.641787435368545
0.4,0.6597006050525521
0.41,0.6776161760378763
0.42,0.6955340462624042
0.43,0.7134541195598408
0.44,0.7313763052347196
0.45,0.7493005176662267
0.46,0.7672266759516437
0.47,0.7851547035641946
0.48,0.8030845280685198
0.49,0.8210160808325487
0.5,0.8389492967825899
0.51,0.856884114154822
0.52,0.8748204743080097
0.53,0.8927583214966032
0.54,0.9106976027014637
0.55,0.9286382674677907
0.56,0.9465802677358462
0.57,0.9645235577076977
0.58,0.982468093703152
0.59,
0.6,
0.61,
0.62,
0.63,
0.64,
0.65,
0.66,
0.67,
0.68,
0.69,
0.7,
0.71,
0.72,
0.73,
0.74,
0.75,
0.76,
0.77,
0.78,
0.79,
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
