lambda,f0,f1,f2
0.01,0.06099786497725026,0.3853802318459889,0.5536219031768284
0.02,0.06064851725672843,0.38423122834175816,0.5551202544015229
0.03,0.060301615757204996,0.3830554575932994,0.5566429266495058
0.04,0.05995712602622123,0.38185230215363364,0.5581905718200687
0.05,0.05961501349301956,0.3806211259957876,0.5597638605112407
0.060000000000000005,0.05927524346953968,0.3793612739940427,0.561363482536358
0.06999999999999999,0.058937781151313214,0.37807207140091037,0.5629901474478023
0.08,0.05860259161795486,0.37675282331870735,0.5646445850632723
0.09,0.058269639833639975,0.37540281416947774,0.5663275459969053
0.09999999999999999,0.05793889064728229,0.37402130716252063,0.5680398021901905
0.11,0.05761030879273827,0.3726075437632512,0.5697821474440002
0.12,0.057283858888867514,0.37116074316381986,0.5715553979472897
0.13,0.056959505439632095,0.3696801017586594,0.5733603928016816
0.14,0.0566372128342335,0.3681647926270629,0.5751979945387267
0.15000000000000002,0.05631694534735232,0.36661396502563487,0.5770690896270145
0.16,0.05599866713959068,0.36502674389404044,0.5789745889663963
0.17,0.055682342258117884,0.3634022293770148,0.5809154283648186
0.18000000000000002,0.05536793463768641,0.3617394963672539,0.5828925689950434
0.19,0.05505540810199381,0.36003759407265773,0.5849069978253628
0.2,0.0547447263655783,0.35829554561350585,0.5869597280208617
0.21000000000000002,0.05443585303629673,0.3565123476544664,0.5890517993092439
0.22,0.05412875161844822,0.35468697007688915,0.5911842783046666
0.23,0.053823385516752524,0.3528183556985769,0.5933582587847137
0.24000000000000002,0.05351971804119454,0.3509054200470726,0.5955748619117343
0.25,0.05321771241294611,0.34894705119477254,0.5978352363922488
0.26,0.05291733177143877,0.34694210966357103,0.6001405585650198
0.27,0.0526185391827558,0.3448894284081825,0.6024920324090974
0.28,0.05232129764951793,0.34278781288800914,0.6048908894624799
0.29000000000000004,0.05202557012238366,0.34063604123759317,0.6073383886400405
0.3,0.051731319513353496,0.3384328645470016,0.6098358159396932
0.31,0.05143850871106299,0.33617700726416716,0.6123844840247529
0.32,0.051147100598259373,0.33386716773201597,0.6149857316697168
0.33,0.05085705807162004,0.3315020188735628,0.617640923054836
0.34,0.05056834406416572,0.3290802090397794,0.6203514468960247
0.35000000000000003,0.0502809215704602,0.3266003630351388,0.6231187153944538
0.36000000000000004,0.04999475367477985,0.3240610833362773,0.6259441629889698
0.37,0.049709803582542296,0.32146095152090015,0.6288292448964745
