pi1,pi2
0.01,
0.02,
0.021,
0.022,
0.023,
0.024,
0.025,
0.026,
0.027,0.0002727991748732758
0.028,0.001547730608908086
0.029,0.002825644609927023
0.03,0.004106418647929873
0.04,0.017049114285471345
0.05,0.03018392071293318
0.06,0.043458353772679946
0.07,0.05683854196022238
0.08,0.0703013385333937
0.09,0.08383023178141304
0.1,0.09741304168706148
0.11,0.11104053814440597
0.12,0.12470556960954231
0.13,0.13840249092176227
0.14,0.1521267747738563
0.15,0.1658747402848065
0.16,0.17964335875114526
0.17,0.19343011168272686
0.18,0.20723288513901525
0.19,0.22104988979519566
0.2,0.2348795995781302
0.21,0.2487207039955936
0.22,0.2625720706292208
0.23,0.27643271530606406
0.24,0.2903017781983815
0.25,0.3041785044578397
0.26,0.3180622283972903
0.27,0.3319523605178109
0.28,0.34584837675793156
0.29,0.3597498095112467
0.3,0.3736562401422927
0.31,0.3875672926477338
0.32,0.40148262831158876
0.33,0.41540194112039525
0.34,0.42932495387708464
0.35,0.443251414855097
0.36,0.4571810948918899
0.37,0.47111378491824185
0.38,0.48504929374687045
0.39,0.49898744621040597
0.4,0.5129280814974522
0.41,0.5268710516903374
0.42,0.5408162204937498
0.43,0.554763462103836
0.44,0.5687126602141587
0.45,0.5826637071261025
0.46,0.5966165029565216
0.47,0.6105709549462336
0.48,0.6245269768297385
0.49,0.6384844882625657
0.5,0.6524434143350569
0.51,0.6664036851041594
0.52,0.6803652351864444
0.53,0.6943280034051511
0.54,0.7082919324372295
0.55,0.7222569685288145
0.56,0.7362230611998937
0.57,0.7501901630174085
0.58,0.7641582293647502
0.59,0.778127218218461
0.6,0.7920970899861636
0.61,0.8060678073048692
0.62,0.8200393349149234
0.63,0.8340116394907311
0.64,0.8479846895183002
0.65,0.8619584551727898
0.66,0.8759329082032568
0.67,0.8899080218390156
0.68,0.9038837706815904
0.69,0.9178601306254784
0.7,0.9318370787717137
0.71,0.9458145933594345
0.72,0.9597926536866496
0.73,0.9737712400562144
0.74,0.9877503337073993
0.75,
0.76,
0.77,
0.78,
0.79,
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
