pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.14,
0.15,
0.16,
0.17,
0.18,
0.19,
0.2,
0.21,
0.22,
0.221,
0.222,
0.223,0.0003459224397490689
0.224,0.0007913916311765839
0.225,0.001237655281323629
0.226,0.0016847066768096337
0.227,0.002132539190692404
0.228,0.0025811462716633254
0.229,0.0030305214512505595
0.23,0.0034806583366158474
0.24,0.008022567804473657
0.25,0.012634147975957596
0.26,0.017310114678629054
0.27,0.02204573976210915
0.28,0.026836776217233477
0.29,0.03167939549022121
0.3,0.03657013473725748
0.31,0.041505852139454374
0.32,0.04648368886276204
0.33,0.0515010364562944
0.34,0.05655550885710001
0.35,0.06164491816580701
0.36,0.06676725364569926
0.37,0.07192066340138219
0.38,0.07710343839848784
0.39,0.08231399838862598
0.4,0.08755087956310272
0.41,0.0928127236040593
0.42,0.09809826801778053
0.43,0.10340633753407624
0.44,0.10873583642407063
0.45,0.11408574166436719
0.46,0.11945509680712736
0.47,0.12484300646242068
0.48,0.1302486313640343
0.49,0.13567118388908353
0.5,0.14110992402782288
0.51,0.14656415573882758
0.52,0.1520332236211162
0.53,0.15751650992482347
0.54,0.16301343179237537
0.55,0.16852343876978432
0.56,0.17404601052323532
0.57,0.1795806547537601
0.58,0.1851269052811864
0.59,0.19068432029376112
0.6,0.1962524807418367
0.61,0.2018309888432081
0.62,0.20741946672530934
0.63,0.21301755516465443
0.64,0.2186249124271219
0.65,0.2242412131874758
0.66,0.22986614753532358
0.67,0.23549942005310748
0.68,0.24114074896252496
0.69,0.24678986532857583
0.7,0.2524465123176323
0.71,0.2581104445167374
0.72,0.2637814272889183
0.73,0.2694592361789223
0.74,0.2751436563549698
0.75,0.2808344820793183
0.76,0.28653151625086
0.77,0.2922345699117022
0.78,0.2979434618545938
0.79,0.30365801820513877
0.8,0.30937807205083223
0.81,0.31510346309170484
0.82,0.3208340373161798
0.83,0.3265696466841307
0.84,0.33231014882795007
0.85,0.33805540680043683
0.86,0.34380528879387157
0.87,0.34955966790951465
0.88,0.3553184219235016
0.89,0.36108143307434953
0.9,0.36684858784686036
0.91,0.3726197768028464
0.92,0.37839489436143214
0.93,0.38417383866939786
0.94,0.3899565113994884
0.95,0.3957428176243586
0.96,0.4015326656472973
0.97,0.407325966883375
0.98,0.4131226357081768
0.99,0.41892258935335563
