pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.14,
0.15,
0.16,
0.17,
0.18,
0.19,
0.2,
0.21,
0.22,
0.23,
0.24,
0.25,
0.26,
0.27,
0.28,
0.29,
0.3,
0.31,
0.32,
0.33,
0.331,
0.332,
0.333,
0.334,0.0011853690891798702
0.335,0.002963434678824377
0.336,0.004741514700076151
0.337,0.006519609124122401
0.338,0.008297717929353531
0.339,0.010075841090558351
0.34,0.01185397861133846
0.35,0.029636139626818225
0.36,0.047419718714286005
0.37,0.0652047007362211
0.38,0.08299107079641
0.39,0.10077881421113351
0.4,0.11856791652357314
0.41,0.13635836350741276
0.42,0.15415014113442424
0.43,0.17194323559247535
0.44,0.18973763327472493
0.45,0.20753332076881828
0.46,0.22533028487489504
0.47,0.24312851256957296
0.48,0.2609279910311599
0.49,0.27872870761804286
0.5,0.29653064987229105
0.51,0.3143338055160536
0.52,0.3321381624443559
0.53,0.34994370873230385
0.54,0.36775043261347323
0.55,0.3855583224943168
0.56,0.40336736694335956
0.57,0.4211775546875964
0.58,0.4389888746088911
0.59,0.45680131574757793
0.6,0.4746148672916566
0.61,0.49242951858039397
0.62,0.5102452590971208
0.63,0.5280620784656308
0.64,0.5458799664573821
0.65,0.5636989129734918
0.66,0.5815189080591396
0.67,0.5993399418891634
0.68,0.6171620047644574
0.69,0.6349850871191745
0.7,0.6528091795171249
0.71,0.6706342726373706
0.72,0.6884603572886313
0.73,0.7062874243984785
0.74,0.7241154650097357
0.75,0.741944470280477
0.76,0.7597744314840286
0.77,0.7776053400089666
0.78,0.7954371873483145
0.79,0.8132699651031432
0.8,0.8311036649933768
0.81,0.8489382788217759
0.82,0.866773798513555
0.83,0.8846102160875715
0.84,0.9024475236563225
0.85,0.9202857134439569
0.86,0.9381247777574584
0.87,0.9559647090046564
0.88,0.9738054996870218
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
