pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.14,
0.141,
0.142,
0.143,
0.144,0.0008638808561547364
0.145,0.0026581012633286718
0.146,0.004452329795709991
0.147,0.006246566611769057
0.148,0.008040811625067486
0.149,0.009835064824800486
0.15,0.011629326210968056
0.16,0.029572385550824767
0.17,0.04751624285375687
0.18,0.06546088100856735
0.19,0.08340628340108006
0.2,0.10135243391413931
0.21,0.11929931688439097
0.22,0.13724691708787604
0.23,0.1551952197364288
0.24,0.17314421045606782
0.25,0.19109387526178392
0.26,0.20904420056114245
0.27,0.22699517313627499
0.28,0.24494678012226992
0.29,0.2628990089963673
0.3,0.2808518475779595
0.31,0.29880528400698064
0.32,0.31675930673310293
0.33,0.33471390450853256
0.34,0.35266906638440837
0.35,0.37062478168198953
0.36,0.3885810400034595
0.37,0.4065378312139185
0.38,0.4244951454341807
0.39,0.4424529730299687
0.4,0.4604113046083121
0.41,0.47837013101034465
0.42,0.49632944330049944
0.43,0.5142892327557032
0.44,0.5322494908761826
0.45,0.5502102093566497
0.46,0.5681713800935076
0.47,0.5861329951776445
0.48,0.6040950468836304
0.49,0.6220575276661151
0.5,0.6400204301598291
0.51,0.6579837471687773
0.52,0.6759474716626385
0.53,0.69391159676596
0.54,0.7118761157689633
0.55,0.7298410221059328
0.56,0.7478063093660224
0.57,0.7657719712752469
0.58,0.7837380017000831
0.59,0.8017043946402665
0.6,0.8196711442359963
0.61,0.8376382447427217
0.62,0.8556056905491515
0.63,0.8735734761628468
0.64,0.8915415962102222
0.65,0.9095100454257401
0.66,0.9274788186591139
0.67,0.9454479108753074
0.68,0.9634173171365294
0.69,0.9813870326058318
0.7,
0.71,
0.72,
0.73,
0.74,
0.75,
0.76,
0.77,
0.78,
0.79,
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
