pi1,pi2
0.001,0.0009000000000000001
0.002,0.0018000000000000002
0.003,0.0027
0.004,0.0036000000000000003
0.005,0.0045
0.006,0.0054
0.007,0.0063
0.008,0.007200000000000001
0.009,0.0081
0.01,0.009
0.02,0.018
0.03,0.027000000000000003
0.04,0.036
0.05,0.045
0.06,0.054000000000000006
0.07,0.06300000000000001
0.08,0.072
0.09,0.08099999999999999
0.1,0.09
0.11,0.099
0.12,0.10800000000000001
0.13,0.11699999999999999
0.14,0.12600000000000003
0.15,0.13499999999999998
0.16,0.144
0.17,0.153
0.18,0.16199999999999998
0.19,0.17099999999999999
0.2,0.18
0.21,0.189
0.22,0.198
0.23,0.20700000000000002
0.24,0.21600000000000003
0.25,0.225
0.26,0.23399999999999999
0.27,0.24300000000000002
0.28,0.25200000000000006
0.29,0.261
0.3,0.26999999999999996
0.31,0.279
0.32,0.288
0.33,0.29700000000000004
0.34,0.306
0.35,0.315
0.36,0.32399999999999995
0.37,0.333
0.38,0.34199999999999997
0.39,0.35100000000000003
0.4,0.36
0.41,0.369
0.42,0.378
0.43,0.387
0.44,0.396
0.45,0.40499999999999997
0.46,0.41400000000000003
0.47,0.42299999999999993
0.48,0.43200000000000005
0.49,0.441
0.5,0.45
0.51,0.45899999999999996
0.52,0.46799999999999997
0.53,0.47700000000000004
0.54,0.48600000000000004
0.55,0.495
0.56,0.5040000000000001
0.57,0.513
0.58,0.522
0.59,0.5309999999999999
0.6,0.5399999999999999
0.61,0.549
0.62,0.558
0.63,0.567
0.64,0.576
0.65,0.5850000000000001
0.66,0.5940000000000001
0.67,0.603
0.68,0.612
0.69,0.6209999999999999
0.7,0.63
0.71,0.639
0.72,0.6479999999999999
0.73,0.657
0.74,0.666
0.75,0.675
0.76,0.6839999999999999
0.77,0.693
0.78,0.7020000000000001
0.79,0.7110000000000001
0.8,0.72
0.81,0.7290000000000001
0.82,0.738
0.83,0.747
0.84,0.756
0.85,0.7649999999999999
0.86,0.774
0.87,0.783
0.88,0.792
0.89,0.8009999999999999
0.9,0.8099999999999999
0.91,0.819
0.92,0.8280000000000001
0.93,0.8370000000000001
0.94,0.8459999999999999
0.95,0.8549999999999999
0.96,0.8640000000000001
0.97,0.873
0.98,0.882
0.99,0.891
