pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.14,
0.15,
0.16,
0.17,
0.18,
0.19,
0.2,
0.21,
0.22,
0.23,
0.24,
0.25,
0.26,
0.27,
0.28,
0.29,
0.3,
0.31,
0.32,
0.33,
0.34,
0.35,
0.36,
0.37,
0.38,
0.39,
0.4,
0.41,
0.42,
0.43,
0.44,
0.45,
0.46,
0.47,
0.48,
0.49,
0.5,
0.501,0.0013425020066115962
0.502,0.002685076411610638
0.503,0.00402772307549079
0.504,0.005370441846984896
0.505,0.006713232571224198
0.506,0.00805609510774633
0.507,0.009399029312487336
0.508,0.010742035034180053
0.509,0.012085112128760529
0.51,0.013428260448563193
0.52,0.026863629382958273
0.53,0.04030596395031781
0.54,0.053755125366625196
0.55,0.0672109787592004
0.56,0.08067339303344072
0.57,0.09414224073596009
0.58,0.10761739790692353
0.59,0.12109874396479584
0.6,0.13458616159469217
0.61,0.14807953661511888
0.62,0.16157875787352705
0.63,0.175083717152671
0.64,0.1885943090517553
0.65,0.20211043090720013
0.66,0.21563198268819425
0.67,0.22915886691385856
0.68,0.24269098856320623
0.69,0.2562282550031104
0.7,0.26977057589826464
0.71,0.2833178631535569
0.72,0.2968700308240297
0.73,0.31042699505365323
0.74,0.32398867401049614
0.75,0.3375549878182953
0.76,0.3511258585132369
0.77,0.36470120995031435
0.78,0.3782809677817191
0.79,0.3918650593812071
0.8,0.4054534138080823
0.81,0.41904596173156383
0.82,0.43264263541637865
0.83,0.44624336864352737
0.84,0.45984809668507254
0.85,0.47345675626091926
0.86,0.4870692854811899
0.87,0.5006856238246148
0.88,0.5143057120917105
0.89,0.527929492361562
0.9,0.5415569079630085
0.91,0.5551879034386283
0.92,0.5688224245159259
0.93,0.5824604180569095
0.94,0.5961018320508873
0.95,0.6097466155676481
0.96,0.6233947187286465
0.97,0.6370460926925988
0.98,0.6507006896050581
0.99,0.6643584625984169
