pi1,pi2
0.01,
0.011,
0.012,
0.013,
0.014,
0.015,
0.016,
0.017,
0.018,
0.019,0.0008388000841278011
0.02,0.0025814941104949484
0.03,0.020047195171777894
0.04,0.037573325683804976
0.05,0.05514865722224045
0.06,0.07276483902955966
0.07,0.09041547926514745
0.08,0.10809556974709801
0.09,0.12580110962473506
0.1,0.14352885007566382
0.11,0.16127611581052362
0.12,0.1790406770361429
0.13,0.19682065551143013
0.14,0.21461445430538853
0.15,0.23242070437099585
0.16,0.25023822328888784
0.17,0.26806598298622636
0.18,0.2859030841797523
0.19,0.3037487358790862
0.2,0.32160223886619266
0.21,0.3394629721641738
0.22,0.35733038194434397
0.23,0.3752039723241435
0.24,0.3930832976633197
0.25,0.41096795612426673
0.26,0.42885758421920533
0.27,0.44675185217132274
0.28,0.4646504599530146
0.29,0.4825531338931778
0.3,0.5004596237491107
0.31,0.5183697001709878
0.32,0.5362831524940798
0.33,0.554199786808295
0.34,0.5721194242906409
0.35,0.5900418997069573
0.36,0.6079670601189437
0.37,0.6258947637280454
0.38,0.643824878841794
0.39,0.6617572829806114
0.4,0.6796918620530444
0.41,0.697628509639045
0.42,0.7155671263344802
0.43,0.7335076191712746
0.44,0.7514499010987797
0.45,0.7693938904975591
0.46,0.7873395107579997
0.47,0.8052866899021452
0.48,0.8232353602091289
0.49,0.8411854579270471
0.5,0.8591369229596182
0.51,0.8770896986104707
0.52,0.895043731341835
0.53,0.9129989705476436
0.54,0.9309553683626451
0.55,0.9489128794607159
0.56,0.9668714609035929
0.57,0.9848310719715975
0.58,
0.59,
0.6,
0.61,
0.62,
0.63,
0.64,
0.65,
0.66,
0.67,
0.68,
0.69,
0.7,
0.71,
0.72,
0.73,
0.74,
0.75,
0.76,
0.77,
0.78,
0.79,
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
