pi1,pi2
0.001,
0.002,
0.003,
0.004,
0.005,
0.006,
0.007,
0.008,0.0005011316567065534
0.009,0.0022666461996044968
0.01,0.004033149633544992
0.02,0.021743517717583274
0.03,0.039515717585366
0.04,0.05733056165329248
0.05,0.07517641159183942
0.06,0.09304568595223585
0.07,0.1109331824804128
0.08,0.12883518668523034
0.09,0.14674896149549835
0.1,0.1646724376485166
0.11,0.1826040170319637
0.12,0.20054244289667486
0.13,0.21848671148780854
0.14,0.2364360102378052
0.15,0.2543896735027358
0.16,0.27234715023795053
0.17,0.29030797997901486
0.18,0.3082717746788457
0.19,0.3262382048271489
0.2,0.34420698867083316
0.21,0.36217788374665083
0.22,0.3801506801966306
0.23,0.3981251953980924
0.24,0.41610126964533095
0.25,0.4340787626272518
0.26,0.45205755053888863
0.27,0.470037523704348
0.28,0.4880185845995319
0.29,0.5060006462098079
0.3,0.5239836306217843
0.31,0.5419674678744005
0.32,0.5599520949504785
0.33,0.5779374549375502
0.34,0.5959234962967338
0.35,0.6139101722396565
0.36,0.6318974401954176
0.37,0.6498852613351789
0.38,0.6678736001723848
0.39,0.6858624242134083
0.4,0.7038517036298074
0.41,0.7218414110134127
0.42,0.7398315211170158
0.43,0.757822010652677
0.44,0.7758128580972407
0.45,0.7938040435338642
0.46,0.8117955485043526
0.47,0.8297873558758997
0.48,0.8477794497222342
0.49,0.8657718152191746
0.5,0.8837644385545889
0.51,0.9017573068383539
0.52,0.9197504080267228
0.53,0.937743730857495
0.54,0.9557372647851891
0.55,0.9737309999270172
0.56,
0.57,
0.58,
0.59,
0.6,
0.61,
0.62,
0.63,
0.64,
0.65,
0.66,
0.67,
0.68,
0.69,
0.7,
0.71,
0.72,
0.73,
0.74,
0.75,
0.76,
0.77,
0.78,
0.79,
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
