lambda,f0,f1,f2
0.01,0.08024880802581183,0.43529791265884943,0.4844532793151699
0.02,0.07985527800930198,0.43510241188821247,0.4850423101024992
0.03,0.07946455233149846,0.4348971344040504,0.48563831326447215
0.04,0.07907661187888904,0.43468183610837713,0.48624155201271957
0.05,0.07869143734114957,0.43445626254551034,0.48685230011331393
0.060000000000000005,0.07830900921816104,0.4342201483600773,0.48747084242177835
0.06999999999999999,0.07792930782655476,0.4339732167219038,0.48809747545153304
0.08,0.0775523133058181,0.43371517871565807,0.48873250797849416
0.09,0.07717800562387207,0.4334457326921929,0.489376261683917
0.09999999999999999,0.07680636458216733,0.43316456357913524,0.4900290718387143
0.11,0.07643736982026442,0.43287134214755857,0.49069128803218814
0.12,0.07607100081989387,0.43256572423150974,0.49136327494859183
0.13,0.07570723690845249,0.432247349896629,0.49204541319493433
0.14,0.0753460572619295,0.4319158425540362,0.49273810018403885
0.15000000000000002,0.0749874409072641,0.43157080801540104,0.4934417510773062
0.16,0.07463136672407736,0.4312118334843474,0.49415679979155885
0.17,0.07427781344575914,0.43083848647919415,0.4948837000750551
0.18000000000000002,0.07392675965990526,0.4304503136817169,0.4956229266583805
0.19,0.0735781838080594,0.4300468397058473,0.49637497648611006
0.2,0.07323206418470955,0.4296275657796505,0.49714037003564965
0.21000000000000002,0.07288837893553794,0.4291919683337141,0.49791965273074906
0.22,0.07254710605485194,0.4287394974879063,0.49871339645724855
0.23,0.07220822338216604,0.42826957542806954,0.49952220118977475
0.24000000000000002,0.07187170859788626,0.4277815946633028,0.5003466967388093
0.25,0.07153753921803892,0.427274916153539,0.5011875446284141
0.26,0.07120569258797992,0.42674886729612393,0.5020454401158969
0.27,0.07087614587502403,0.426202739759068,0.5029211143659194
0.28,0.07054887605991937,0.42563578714735717,0.5038153367927168
0.29000000000000004,0.07022385992709,0.42504722248738436,0.5047289175855398
0.3,0.06990107405353618,0.4244362155128101,0.5056627104336642
