pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.111,
0.112,
0.113,
0.114,
0.116,
0.117,
0.118,
0.119,
0.12,0.0008661428548247999
0.13,0.010000000001437493
0.14,0.01919957429719836
0.15,0.028457186708010937
0.16,0.037766370487203646
0.17,0.04712163163317905
0.18,0.05651826568327501
0.19,0.06595221560907373
0.2,0.07541996022805948
0.21,0.08491842555386024
0.22,0.0944449136646671
0.23,0.10399704508485326
0.24,0.11357271172287944
0.25,0.1231700381144871
0.26,0.13278734928563024
0.27,0.14242314393857064
0.28,0.1520760719022667
0.29,0.16174491510872707
0.3,0.17142857142903445
0.31,0.18112604085401013
0.32,0.19083641368817233
0.33,0.20055886032839837
0.34,0.21029262246881966
0.35,0.22003700543661897
0.36,0.22979137151106452
0.37,0.2395551341069274
0.38,0.24932775264220292
0.39,0.2591087280397133
0.4,0.26889759874013797
0.41,0.2786939371832513
0.42,0.28849734668533544
0.43,0.2983074586551452
0.44,0.3081239301088047
0.45,0.3179464414512217
0.46,0.3277746944880055
0.47,0.3376084106282686
0.48,0.34744732929632216
0.49,0.35729120645862145
0.5,0.36713981332719053
0.51,0.3769929351602892
0.52,0.386850370203544
0.53,0.3967119286959056
0.54,0.4065774319872579
0.55,0.41644671172445646
0.56,0.4263196091202037
0.57,0.4361959742615421
0.58,0.4460756655011838
0.59,0.45595854888845816
0.6,0.4658444976470797
0.61,0.4757333916961355
0.62,0.4856251172070885
0.63,0.495519566207602
0.64,0.5054166361961677
0.65,0.515316229792751
0.66,0.5252182544398597
0.67,0.5351226220819985
0.68,0.5450292489099586
0.69,0.5549380550978991
0.7,0.5648489645656427
0.71,0.5747619047625786
0.72,0.584676806469575
0.73,0.5945936035972904
0.74,0.6045122330168969
0.75,0.6144326343980092
0.76,0.6243547500394099
0.77,0.6342785247501952
0.78,0.6442039056913061
0.79,0.6541308422566745
0.8,0.6640592859687782
0.81,0.6739891903525828
0.82,0.6839205108310977
0.83,0.6938532046425375
0.84,0.703787230735877
0.85,0.7137225496952158
0.86,0.7236591236497407
0.87,0.733596916205294
0.88,0.7435358923615355
0.89,0.7534760184651248
0.9,0.7634172621268812
0.91,0.7733595921713644
0.92,0.7833029785792459
0.93,0.7932473924260846
0.94,0.8031928058499098
0.95,0.8131391919863947
0.96,0.8230865249328397
0.97,0.8330347796977482
0.98,0.8429839321684156
0.99,0.8529339590785119
