pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.061,
0.062,
0.063,0.00016696165329687548
0.064,0.0005026316506658437
0.065,0.0008405802572795496
0.066,0.0011807491776562775
0.067,0.001523082388923291
0.068,0.0018675260147608713
0.069,0.0022140282209559417
0.07,0.0025625391109556977
0.08,0.006148351928539628
0.09,0.009891406889248723
0.1,0.013762756429098449
0.11,0.017740830766052415
0.12,0.021809091515887304
0.13,0.0259545598951523
0.14,0.030166852263374296
0.15,0.03443752502100912
0.16,0.03875961595300982
0.17,0.043127314848189935
0.18,0.04753572157621581
0.19,0.05198066504963035
0.2,0.056458565329431436
0.21,0.0609663271185856
0.22,0.06550125628776773
0.23,0.07006099375720627
0.24,0.07464346247034073
0.25,0.0792468245275903
0.26,0.08386944614639692
0.27,0.08850986884843322
0.28,0.09316678554498495
0.29,0.09783902056248277
0.3,0.10252551285905112
0.31,0.10722530183780923
0.32,0.11193751525270197
0.33,0.11666135891873142
0.34,0.12139610784121822
0.35,0.1261410985660056
0.36,0.13089572256692333
0.37,0.13565942047602636
0.38,0.14043167705216053
0.39,0.14521201678341059
0.4,0.15000000000097485
0.41,0.15479521945764582
0.42,0.15959729732047528
0.43,0.16440588246237162
0.44,0.16922064809224793
0.45,0.17404128961567203
0.46,0.17886752274042536
0.47,0.18369908175493876
0.48,0.18853571800481586
0.49,0.1933771985062179
0.5,0.19822330470331154
0.51,0.20307383134096874
0.52,0.20792858543831086
0.53,0.21278738538110578
0.54,0.21765006004657933
0.55,0.22251644807949386
0.56,0.22738639715742212
0.57,0.2322597633676705
0.58,0.2371364106274217
0.59,0.24201621013268998
0.6,0.24689903988291018
0.61,0.25178478422713624
0.62,0.25667333343905246
0.63,0.2615645833424071
0.64,0.26645843495805616
0.65,0.2713547941762172
0.66,0.27625357145753693
0.67,0.281154681548565
0.68,0.2860580432332436
0.69,0.29096357908799847
0.7,0.2958712152512373
0.71,0.3007808812360652
0.72,0.3056925097213937
0.73,0.31060603637906276
0.74,0.3155213997045655
0.75,0.32043854086218077
0.76,0.3253574035445093
0.77,0.33027793383201226
0.78,0.3352000800633534
0.79,0.34012379272374926
0.8,0.34504902431891366
0.81,0.34997572929942394
0.82,0.35490386392746126
0.83,0.3598333862083813
0.84,0.3647642558042752
0.85,0.3696964339295228
0.86,0.37462988330757446
0.87,0.379564568073707
0.88,0.3845004537210005
0.89,0.3894375070247038
0.9,0.39437569599181277
0.91,0.3993149898034448
0.92,0.4042553587536111
0.93,0.409196774213201
0.94,0.41413920855434844
0.95,0.41908263514322885
0.96,0.4240270282608234
0.97,0.4289723630885134
0.98,0.43391861565405576
0.99,0.43886576279916867
