pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.14,
0.15,
0.16,
0.17,
0.18,
0.19,
0.2,
0.21,
0.22,
0.23,
0.24,
0.25,
0.26,
0.27,
0.28,
0.29,
0.291,
0.292,
0.293,
0.294,
0.295,
0.296,
0.297,
0.298,
0.299,
0.3,1.889494447886154e-08
0.31,0.009482281916132746
0.32,0.018981180600733824
0.33,0.028495872963327527
0.34,0.03802559151756939
0.35,0.04756961963169306
0.36,0.057127287228201123
0.37,0.0666979669517637
0.38,0.07628107070448026
0.39,0.08587604653409799
0.4,0.0954823758103582
0.41,0.10509957068226741
0.42,0.1147271717478628
0.43,0.12436474596528478
0.44,0.13401188472952305
0.45,0.14366820212564116
0.46,0.15333333333326818
0.47,0.1630069331751541
0.48,0.17268867476657038
0.49,0.1823782482979695
0.5,0.19207535990408262
0.51,0.20177973062665946
0.52,0.2114910954564426
0.53,0.22120920245797904
0.54,0.23093381194485413
0.55,0.24066469574136362
0.56,0.2504016364729988
0.57,0.26014442692176
0.58,0.2698928694390964
0.59,0.27964677537325144
0.6,0.28940596455783557
0.61,0.299170264836416
0.62,0.30893951161231575
0.63,0.3187135474164227
0.64,0.3284922215398258
0.65,0.3382753896484444
0.66,0.3480629134588841
0.67,0.35785466040709
0.68,0.36765050335661653
0.69,0.3774503203177035
0.7,0.387253994191562
0.71,0.3970614125038562
0.72,0.4068724671994124
0.73,0.4166870544081149
0.74,0.4265050742432166
0.75,0.43632643061405546
0.76,0.4461510310423735
0.77,0.45597878648943996
0.78,0.46580961119758063
0.79,0.475643422535309
0.8,0.48548014086046615
0.81,0.4953196893761561
0.82,0.5051619940082919
0.83,0.5150069832795393
0.84,0.5248545882084725
0.85,0.5347047421799158
0.86,0.544557380854905
0.87,0.5544124420734415
0.88,0.5642698657608547
0.89,0.5741295938341565
0.9,0.5839915701300123
0.91,0.5938557403110977
0.92,0.6037220518048714
0.93,0.6135904537279426
0.94,0.6234608968068357
0.95,0.6333333333347692
0.96,0.6432077170852203
0.97,0.6530840032831098
0.98,0.662962148514763
0.99,0.672842110702699
