pi1,pi2
0.001,
0.002,
0.003,0.0015526289600518114
0.004,0.0032191942051700917
0.005,0.004900787233843286
0.006,0.006594290138199348
0.007,0.008297503997973424
0.008,0.010008811291827046
0.009,0.011726982523895224
0.01,0.013451058224597785
0.02,0.03089910593664122
0.03,0.048551151548580494
0.04,0.06630405548946083
0.05,0.0841168762402858
0.06,0.10196904468368875
0.07,0.11984877799039216
0.08,0.13774872465931595
0.09,0.15566401108230168
0.1,0.17359125551994278
0.11,0.19152802606813543
0.12,0.20947252270531566
0.13,0.227423380951289
0.14,0.24537954553754288
0.15,0.2633401861694476
0.16,0.28130463978902204
0.17,0.2992723699416942
0.18,0.3172429375817388
0.19,0.33521597966077155
0.2,0.35319119321588466
0.21,0.3711683233006884
0.22,0.3891471537508112
0.23,0.40712750002031933
0.24,0.4251092035524176
0.25,0.44309212733507647
0.26,0.4610761523282446
0.27,0.47906117459697795
0.28,0.4970471029703987
0.29,0.5150338571256455
0.3,0.5330213660175767
0.31,0.5510095665749896
0.32,0.5689984025913302
0.33,0.5869878238206904
0.34,0.6049777852106684
0.35,0.6229682462288685
0.36,0.6409591703190608
0.37,0.6589505244293711
0.38,0.6769422785764879
0.39,0.6949344055287207
0.4,0.7129268804638488
0.41,0.7309196807350181
0.42,0.748912785622229
0.43,0.7669061761306484
0.44,0.7848998348213342
0.45,0.8028937456455607
0.46,0.8208878938223659
0.47,0.838882265694486
0.48,0.85687684864552
0.49,0.8748716309918801
0.5,0.8928666018963557
0.51,0.9108617512924766
0.52,0.9288570698232893
0.53,0.9468525487765256
0.54,0.964848180023376
0.55,0.9828439559860769
0.56,
0.57,
0.58,
0.59,
0.6,
0.61,
0.62,
0.63,
0.64,
0.65,
0.66,
0.67,
0.68,
0.69,
0.7,
0.71,
0.72,
0.73,
0.74,
0.75,
0.76,
0.77,
0.78,
0.79,
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
