pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.14,
0.15,
0.16,
0.17,
0.18,
0.19,
0.2,
0.21,
0.22,
0.23,
0.24,
0.25,
0.26,
0.27,
0.28,
0.29,
0.3,
0.31,
0.32,
0.33,
0.34,
0.35,
0.36,
0.37,
0.38,
0.39,
0.4,
0.41,
0.42,
0.43,
0.44,
0.441,
0.442,
0.443,
0.444,
0.445,0.0004938280785029904
0.446,0.0013827226979788933
0.447,0.0022716228459092893
0.448,0.0031605284862781893
0.449,0.004049439583069601
0.45,0.004938356157893121
0.46,0.01382782155556508
0.47,0.0227178287705902
0.48,0.031608373430627286
0.49,0.0404994512209607
0.5,0.04939105787729724
0.51,0.058283189185766006
0.52,0.06717584097571534
0.53,0.07606900913411918
0.54,0.08496268958396745
0.55,0.09385687829867241
0.56,0.10275157129846721
0.57,0.11164676464320245
0.58,0.1205424544467528
0.59,0.12943863685540732
0.6,0.13833530806587752
0.61,0.1472324643108907
0.62,0.15613010186999515
0.63,0.16502821706235665
0.64,0.17392680624675858
0.65,0.18282586581800045
0.66,0.19172539221770216
0.67,0.2006253819198986
0.68,0.20952583143824163
0.69,0.21842673732960274
0.7,0.2273280961760644
0.71,0.23622990460653007
0.72,0.24513215928231727
0.73,0.2540348568971581
0.74,0.26293799418800406
0.75,0.27184156791701747
0.76,0.2807455748823769
0.77,0.2896500119218781
0.78,0.29855487590213037
0.79,0.30746016371495355
0.8,0.3163658723025901
0.81,0.3252719986180872
0.82,0.33417853966131295
0.83,0.3430854924537447
0.84,0.351992854056478
0.85,0.360900621548616
0.86,0.36980879204887923
0.87,0.37871736269759826
0.88,0.38762633067472113
0.89,0.3965356931746021
0.9,0.40544544743121297
0.91,0.4143555907001355
0.92,0.423266120265764
0.93,0.43217703344130565
0.94,0.4410883275651787
0.95,0.4500000000010126
0.96,0.4589120481376481
0.97,0.4678244693891372
0.98,0.4767372612055477
0.99,0.4856504210441507
