pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.051,
0.052,0.0012942748237650616
0.053,0.0026164787539897337
0.054,0.003939637803062959
0.055,0.0052637325403580345
0.056,0.006588744111504097
0.057,0.007914654205971735
0.058,0.009241445042666592
0.059,0.01056909934471818
0.06,0.011897600321471866
0.07,0.02522579811259633
0.08,0.03862320910342677
0.09,0.05207887501476507
0.1,0.06558416376818717
0.11,0.07913215815422754
0.12,0.09271723337922033
0.13,0.10633475725739248
0.14,0.11998087254102383
0.15,0.13365233572007806
0.16,0.14734639552586173
0.17,0.16106069997375333
0.18,0.17479322422317484
0.19,0.18854221393884588
0.2,0.2023061402924056
0.21,0.21608366387078834
0.22,0.2298736054636547
0.23,0.24367492219199285
0.24,0.2574866879118183
0.25,0.27130807691333686
0.26,0.2851383503933386
0.27,0.2989768450525355
0.28,0.3128229635009015
0.29,0.32667616609644934
0.3,0.340535964012152
0.31,0.35440191327529696
0.32,0.36827360964241057
0.33,0.38215068418369696
0.34,0.39603279944733644
0.35,0.4099196461063954
0.36,0.4238109400595403
0.37,0.4377064198522918
0.38,0.45160584445844054
0.39,0.4655089912703543
0.4,0.4794156543630073
0.41,0.49332564293088715
0.42,0.5072387799229874
0.43,0.5211549007894526
0.44,0.5350738523974949
0.45,0.548995492040957
0.46,0.5629196865651214
0.47,0.5768463115635546
0.48,0.5907752506685924
0.49,0.604706394903052
0.5,0.6186396420931703
0.51,0.6325748963571789
0.52,0.6465120676046795
0.53,0.6604510711044533
0.54,0.6743918270990906
0.55,0.6883342604376261
0.56,0.7022783002405913
0.57,0.7162238795938775
0.58,0.730170935293024
0.59,0.744119407565893
0.6,0.7580692398529741
0.61,0.7720203785840831
0.62,0.7859727729946822
0.63,0.7999263749313921
0.64,0.8138811386899215
0.65,0.8278370208601974
0.66,0.8417939801895046
0.67,0.8557519774276168
0.68,0.869710975240359
0.69,0.8836709380547374
0.7,0.89763183199051
0.71,0.9115936247341305
0.72,0.925556285466716
0.73,0.9395197847632029
0.74,0.9534840945311184
0.75,0.9674491879169403
0.76,0.9814150392484711
0.77,
0.78,
0.79,
0.8,
0.81,
0.82,
0.83,
0.84,
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
