pi1,pi2
0.01,
0.02,
0.03,
0.04,
0.05,
0.06,
0.07,
0.08,
0.09,
0.1,
0.11,
0.12,
0.13,
0.131,
0.132,
0.133,
0.134,
0.135,
0.136,0.00039378639052977467
0.137,0.0017721016055423661
0.138,0.003150514096142853
0.139,0.004529023181629018
0.14,0.0059076281957050475
0.15,0.019698811558685858
0.16,0.03349889652215162
0.17,0.04730730894079637
0.18,0.0611235243245598
0.19,0.07494706243983035
0.2,0.08877748265617935
0.21,0.10261437984053794
0.22,0.1164573807880126
0.23,0.13030614105968116
0.24,0.14416034222376806
0.25,0.15801968938134558
0.26,0.17188390900897632
0.27,0.18575274700304464
0.28,0.19962596696899737
0.29,0.21350334867265622
0.3,0.22738468666080497
0.31,0.24126978901863855
0.32,0.255158476256868
0.33,0.26905058031047685
0.34,0.2829459436239146
0.35,0.2968444183299317
0.36,0.31074586550765093
0.37,0.32465015451266926
0.38,0.33855716235398214
0.39,0.3524667731321329
0.4,0.36637887753138826
0.41,0.38029337236233474
0.42,0.3942101601152803
0.43,0.4081291485892903
0.44,0.42205025051401884
0.45,0.4359733832291669
0.46,0.4498984683855493
0.47,0.46382543165696716
0.48,0.47775420248089256
0.49,0.4916847138279661
0.5,0.5056169019750963
0.51,0.5195507063109733
0.52,0.5334860691307779
0.53,0.5474229354813119
0.54,0.5613612529809192
0.55,0.575300971682625
0.56,0.5892420439192654
0.57,0.6031844241846379
0.58,0.6171280690146448
0.59,0.6310729368576384
0.6,0.6450189879807786
0.61,0.6589661843691874
0.62,0.6729144896359103
0.63,0.68686386892107
0.64,0.7008142888342421
0.65,0.7147657173608133
0.66,0.7287181237935497
0.67,0.7426714786713716
0.68,0.7566257537145237
0.69,0.7705809217633477
0.7,0.7845369567206572
0.71,0.7984938335049162
0.72,0.8124515280070216
0.73,0.8264100170290735
0.74,0.8403692782447597
0.75,0.8543292901669408
0.76,0.8682900321044302
0.77,0.8822514841187755
0.78,0.8962136270026495
0.79,0.9101764422366297
0.8,0.9241399119531838
0.81,0.938104018929465
0.82,0.9520687465404924
0.83,0.9660340787267357
0.84,0.980000000001319
0.85,
0.86,
0.87,
0.88,
0.89,
0.9,
0.91,
0.92,
0.93,
0.94,
0.95,
0.96,
0.97,
0.98,
0.99,
